Time (years),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
1.0391533,798.0,2362.5947,1782.0,1493.0,1246.0,58236.0,1400.0,1529.0,2727.0,7411.0
1.0430164,803.0,2371.439,1789.0,1595.0,1253.0,58282.0,1406.0,1534.0,2738.0,7473.0
1.0468794,811.0,2381.1638,1797.0,1602.0,1257.0,58332.0,1413.0,1541.0,2752.0,7528.0
1.0507425,811.0,2391.639,1805.0,1620.0,1261.0,58370.0,1418.0,1547.0,2769.0,7538.0
1.0546055,814.0,2401.2727,1811.0,1631.0,1266.0,58401.0,1423.0,1553.0,2776.0,7556.0
1.0584685,820.0,2411.344,1820.0,1599.0,1268.0,58440.0,1428.0,1560.0,2787.0,7572.0
1.0623316,822.0,2420.809,1826.0,1682.0,1268.0,58493.0,1434.0,1566.0,2798.0,7606.0
1.0661945,825.0,2430.2644,1834.0,1613.0,1271.0,58530.0,1439.0,1573.0,2812.0,7617.0
1.0700576,825.0,2439.217,1841.0,1632.0,1276.0,58582.0,1445.0,1579.0,2822.0,7688.0
1.0739206,828.0,2448.7937,1849.0,1626.0,1277.0,58658.0,1452.0,1585.0,2836.0,7710.0
1.0777836,828.0,2458.241,1856.0,1649.0,1281.0,58711.0,1458.0,1591.0,2845.0,7737.0
1.0816467,833.0,2468.0276,1863.0,1690.0,1288.0,58745.0,1462.0,1598.0,2858.0,7741.0
1.0855097,835.0,2477.734,1871.0,1713.0,1290.0,58776.0,1468.0,1603.0,2868.0,7762.0
1.0893728,843.0,2487.5012,1878.0,1617.0,1297.0,58810.0,1474.0,1610.0,2881.0,7794.0
1.0932357,854.0,2496.4392,1885.0,1784.0,1302.0,58845.0,1480.0,1616.0,2891.0,7809.0
1.0970987,856.0,2505.9211,1892.0,1644.0,1307.0,58877.0,1487.0,1622.0,2902.0,7870.0
1.1009618,857.0,2515.2195,1900.0,1680.0,1314.0,58899.0,1492.0,1628.0,2909.0,7891.0
1.1048248,869.0,2524.6538,1907.0,1696.0,1321.0,58926.0,1498.0,1634.0,2920.0,7913.0
1.1086878,872.0,2533.275,1914.0,1663.0,1323.0,58987.0,1503.0,1640.0,2932.0,7937.0
1.1125509,878.0,2543.6558,1921.0,1692.0,1327.0,59026.0,1509.0,1646.0,2952.0,7965.0
1.1164138,885.0,2552.9153,1928.0,1705.0,1339.0,59058.0,1515.0,1652.0,2959.0,7973.0
1.1202769,886.0,2562.872,1936.0,1685.0,1344.0,59098.0,1520.0,1659.0,2968.0,7999.0
1.1241399,890.0,2572.3064,1944.0,1716.0,1348.0,59122.0,1527.0,1665.0,2976.0,8015.0
1.1280029,894.0,2581.5964,1951.0,1672.0,1356.0,59145.0,1533.0,1671.0,2989.0,8033.0
1.131866,897.0,2590.7185,1958.0,1721.0,1361.0,59172.0,1539.0,1677.0,2999.0,8044.0
1.135729,899.0,2600.3203,1964.0,1777.0,1368.0,59194.0,1543.0,1682.0,3008.0,8053.0
1.139592,901.0,2609.3333,1972.0,1748.0,1373.0,59230.0,1548.0,1689.0,3022.0,8065.0
1.143455,902.0,2619.1243,1980.0,1720.0,1377.0,59258.0,1553.0,1695.0,3037.0,8076.0
1.147318,905.0,2628.1091,1987.0,1745.0,1380.0,59289.0,1560.0,1701.0,3048.0,8090.0
1.1511811,907.0,2636.682,1994.0,1876.0,1383.0,59319.0,1565.0,1708.0,3057.0,8106.0
1.1550441,911.0,2645.591,2003.0,1771.0,1386.0,59349.0,1570.0,1713.0,3069.0,8127.0
1.1589072,912.0,2655.4858,2010.0,1735.0,1389.0,59404.0,1575.0,1719.0,3080.0,8164.0
1.1627702,917.0,2664.3132,2019.0,1741.0,1391.0,59441.0,1582.0,1725.0,3091.0,8176.0
1.1666331,920.0,2673.2322,2026.0,1747.0,1395.0,59477.0,1586.0,1732.0,3104.0,8189.0
1.1704962,922.0,2681.5046,2034.0,1769.0,1399.0,59509.0,1591.0,1737.0,3118.0,8198.0
1.1743592,923.0,2689.8235,2043.0,1774.0,1403.0,59625.0,1597.0,1744.0,3127.0,8217.0
1.1782223,924.0,2699.704,2051.0,1775.0,1414.0,59664.0,1603.0,1751.0,3135.0,8243.0
1.1820853,926.0,2708.9695,2058.0,1781.0,1424.0,59698.0,1609.0,1757.0,3148.0,8250.0
1.1859483,929.0,2717.754,2064.0,1871.0,1426.0,59733.0,1614.0,1763.0,3158.0,8255.0
1.1898113,933.0,2726.4773,2072.0,1900.0,1431.0,59762.0,1620.0,1768.0,3168.0,8313.0
1.1936743,936.0,2735.4514,2080.0,1871.0,1434.0,59797.0,1626.0,1775.0,3179.0,8342.0
1.1975374,939.0,2744.2773,2086.0,1782.0,1442.0,59834.0,1632.0,1781.0,3191.0,8367.0
1.2014004,940.0,2753.6355,2094.0,1840.0,1446.0,59861.0,1638.0,1788.0,3200.0,8383.0
1.2052634,946.0,2763.5876,2102.0,1906.0,1451.0,59895.0,1645.0,1794.0,3212.0,8394.0
1.2091265,950.0,2772.7026,2110.0,1800.0,1456.0,59920.0,1650.0,1800.0,3221.0,8436.0
1.2129894,954.0,2781.8303,2119.0,1863.0,1462.0,59954.0,1656.0,1805.0,3229.0,8443.0
1.2168524,956.0,2790.5076,2126.0,1871.0,1466.0,59982.0,1662.0,1813.0,3239.0,8448.0
1.2207155,958.0,2800.462,2131.0,1916.0,1469.0,60016.0,1667.0,1819.0,3249.0,8475.0
1.2245785,962.0,2809.915,2139.0,1960.0,1473.0,60040.0,1673.0,1825.0,3263.0,8482.0
1.2284416,964.0,2818.82,2146.0,2004.0,1477.0,60071.0,1678.0,1830.0,3276.0,8504.0
1.2323046,969.0,2827.9128,2154.0,1874.0,1481.0,60112.0,1684.0,1837.0,3291.0,8518.0
1.2361676,974.0,2838.2422,2162.0,1935.0,1486.0,60137.0,1690.0,1843.0,3297.0,8566.0
1.2400306,974.0,2847.6587,2170.0,1965.0,1490.0,60168.0,1697.0,1850.0,3310.0,8595.0
1.2438936,978.0,2857.319,2178.0,1985.0,1494.0,60197.0,1702.0,1857.0,3334.0,8606.0
1.2477567,981.0,2866.119,2187.0,1854.0,1496.0,60230.0,1708.0,1862.0,3345.0,8627.0
1.2516197,982.0,2875.346,2195.0,1898.0,1500.0,60252.0,1713.0,1869.0,3353.0,8659.0
1.2554827,983.0,2884.3696,2202.0,1949.0,1510.0,60279.0,1719.0,1875.0,3362.0,8688.0
1.2593458,987.0,2893.9915,2209.0,1953.0,1513.0,60304.0,1725.0,1881.0,3376.0,8719.0
1.2632087,987.0,2902.618,2216.0,1946.0,1518.0,60346.0,1730.0,1887.0,3386.0,8745.0
1.2670718,988.0,2911.5063,2223.0,1947.0,1521.0,60393.0,1737.0,1893.0,3402.0,8766.0
1.2709348,991.0,2920.7097,2231.0,1980.0,1525.0,60427.0,1743.0,1900.0,3417.0,8778.0
1.2747978,992.0,2930.4182,2238.0,1858.0,1532.0,60469.0,1748.0,1905.0,3428.0,8790.0
1.2786609,997.0,2939.8093,2245.0,1933.0,1545.0,60506.0,1754.0,1912.0,3440.0,8851.0
1.2825239,1002.0,2948.9282,2253.0,1920.0,1546.0,60534.0,1760.0,1918.0,3450.0,8858.0
1.286387,1012.0,2957.6338,2261.0,2004.0,1552.0,60568.0,1765.0,1924.0,3459.0,8884.0
1.29025,1014.0,2966.8625,2269.0,2060.0,1559.0,60613.0,1771.0,1930.0,3472.0,8897.0
1.2941129,1018.0,2976.375,2278.0,1957.0,1564.0,60661.0,1776.0,1937.0,3484.0,8918.0
1.297976,1022.0,2986.3525,2286.0,2118.0,1569.0,60691.0,1780.0,1944.0,3501.0,8959.0
1.301839,1023.0,2996.0293,2295.0,1898.0,1575.0,60733.0,1787.0,1951.0,3509.0,8979.0
1.305702,1027.0,3004.7466,2302.0,2022.0,1581.0,60757.0,1792.0,1956.0,3521.0,8990.0
1.3095651,1035.0,3013.4597,2309.0,2137.0,1585.0,60772.0,1798.0,1964.0,3532.0,9006.0
1.313428,1038.0,3022.5273,2317.0,2108.0,1589.0,60787.0,1803.0,1969.0,3545.0,9041.0
1.3172911,1042.0,3032.048,2325.0,2134.0,1592.0,60802.0,1808.0,1975.0,3559.0,9066.0
1.3211541,1046.0,3041.192,2332.0,2115.0,1595.0,60838.0,1814.0,1982.0,3571.0,9074.0
1.3250171,1054.0,3051.5237,2340.0,2119.0,1598.0,60865.0,1819.0,1987.0,3583.0,9106.0
1.3288802,1062.0,3061.6938,2347.0,2005.0,1601.0,60906.0,1824.0,1993.0,3596.0,9139.0
1.3327432,1069.0,3070.6199,2355.0,1925.0,1604.0,60940.0,1830.0,2000.0,3612.0,9179.0
1.3366063,1074.0,3079.7256,2363.0,2108.0,1608.0,60970.0,1837.0,2006.0,3621.0,9190.0
1.3404692,1075.0,3089.3674,2370.0,2174.0,1612.0,60994.0,1843.0,2013.0,3640.0,9205.0
1.3443322,1076.0,3099.5422,2378.0,2120.0,1616.0,61019.0,1849.0,2019.0,3659.0,9215.0
1.3481953,1079.0,3109.9666,2386.0,2058.0,1617.0,61044.0,1854.0,2026.0,3671.0,9271.0
1.3520583,1080.0,3119.758,2393.0,2144.0,1621.0,61076.0,1860.0,2032.0,3682.0,9295.0
1.3559214,1089.0,3129.9355,2402.0,2044.0,1625.0,61101.0,1866.0,2038.0,3694.0,9323.0
1.3597844,1093.0,3139.878,2410.0,2117.0,1631.0,61128.0,1873.0,2044.0,3711.0,9384.0
1.3636473,1097.0,3149.9812,2417.0,2029.0,1636.0,61167.0,1878.0,2050.0,3725.0,9396.0
1.3675104,1098.0,3159.6482,2425.0,2067.0,1640.0,61197.0,1883.0,2057.0,3744.0,9476.0
1.3713734,1101.0,3168.8804,2432.0,2074.0,1646.0,61224.0,1890.0,2064.0,3757.0,9490.0
1.3752365,1101.0,3179.9443,2438.0,2074.0,1652.0,61238.0,1896.0,2071.0,3769.0,9523.0
1.3790995,1103.0,3189.6006,2448.0,2053.0,1656.0,61257.0,1902.0,2077.0,3779.0,9621.0
1.3829625,1107.0,3198.524,2455.0,2135.0,1663.0,61288.0,1906.0,2083.0,3790.0,9637.0
1.3868256,1111.0,3208.0051,2464.0,2064.0,1672.0,61314.0,1913.0,2091.0,3798.0,9650.0
1.3906885,1111.0,3218.4463,2472.0,2158.0,1672.0,61340.0,1919.0,2096.0,3816.0,9668.0
1.3945515,1112.0,3228.2568,2479.0,2196.0,1679.0,61369.0,1927.0,2103.0,3825.0,9716.0
1.3984146,1112.0,3239.327,2486.0,2248.0,1689.0,61394.0,1932.0,2109.0,3842.0,9774.0
1.4022776,1115.0,3248.8977,2493.0,2206.0,1693.0,61427.0,1937.0,2116.0,3855.0,9786.0
1.4061407,1121.0,3258.037,2500.0,2144.0,1697.0,61461.0,1942.0,2121.0,3868.0,9797.0
1.4100037,1125.0,3267.7727,2508.0,2262.0,1705.0,61479.0,1949.0,2128.0,3876.0,9812.0
1.4138666,1132.0,3276.6562,2515.0,2131.0,1715.0,61500.0,1954.0,2133.0,3885.0,9832.0
1.4177297,1136.0,3286.4133,2524.0,2192.0,1726.0,61525.0,1962.0,2140.0,3908.0,9850.0
1.4215927,1145.0,3295.5688,2531.0,2184.0,1731.0,61546.0,1967.0,2146.0,3915.0,9851.0
1.4254558,1146.0,3304.9163,2539.0,2172.0,1739.0,61577.0,1971.0,2153.0,3930.0,9857.0
1.4293188,1152.0,3314.1833,2548.0,2314.0,1743.0,61606.0,1978.0,2160.0,3938.0,9868.0
1.4331818,1160.0,3323.6716,2555.0,2181.0,1748.0,61628.0,1983.0,2167.0,3947.0,9890.0
1.4370449,1161.0,3332.5864,2564.0,2279.0,1751.0,61656.0,1990.0,2173.0,3960.0,9920.0
1.4409078,1165.0,3342.327,2570.0,2279.0,1754.0,61687.0,1994.0,2180.0,3974.0,9948.0
1.4447709,1173.0,3352.0674,2577.0,2296.0,1759.0,61702.0,2002.0,2187.0,3989.0,9989.0
1.4486339,1177.0,3362.3044,2585.0,2306.0,1762.0,61727.0,2008.0,2194.0,4003.0,10003.0
1.4524969,1181.0,3371.2825,2593.0,2339.0,1769.0,61753.0,2015.0,2200.0,4010.0,10026.0
1.45636,1187.0,3380.4358,2600.0,2225.0,1775.0,61775.0,2021.0,2206.0,4019.0,10034.0
1.460223,1191.0,3390.0657,2608.0,2349.0,1784.0,61798.0,2026.0,2212.0,4033.0,10048.0
1.464086,1194.0,3399.9944,2616.0,2324.0,1786.0,61818.0,2033.0,2218.0,4042.0,10060.0
1.467949,1196.0,3409.5906,2623.0,2264.0,1792.0,61838.0,2038.0,2225.0,4055.0,10076.0
1.471812,1200.0,3418.6865,2631.0,2212.0,1796.0,61889.0,2043.0,2231.0,4068.0,10081.0
1.4756751,1203.0,3428.6245,2640.0,2534.0,1797.0,61912.0,2050.0,2237.0,4081.0,10086.0
1.4795381,1203.0,3437.7751,2649.0,2315.0,1811.0,61937.0,2055.0,2244.0,4087.0,10113.0
1.4834012,1206.0,3446.2993,2657.0,2217.0,1814.0,61968.0,2061.0,2250.0,4096.0,10125.0
1.4872642,1209.0,3456.033,2664.0,2273.0,1820.0,61991.0,2068.0,2258.0,4105.0,10135.0
1.4911271,1210.0,3464.9365,2672.0,2360.0,1822.0,62010.0,2073.0,2263.0,4115.0,10222.0
1.4949902,1210.0,3474.8435,2679.0,2337.0,1827.0,62038.0,2078.0,2270.0,4134.0,10284.0
1.4988532,1211.0,3483.458,2686.0,2241.0,1831.0,62070.0,2084.0,2276.0,4141.0,10292.0
1.5027162,1218.0,3492.3982,2695.0,2327.0,1833.0,62103.0,2090.0,2283.0,4149.0,10295.0
1.5065793,1357.0,3501.1738,2701.0,2386.0,1835.0,62116.0,2094.0,2289.0,4164.0,10304.0
1.5104423,1669.0,3507.9248,2707.0,2367.0,1839.0,62123.0,2100.0,2293.0,4173.0,10310.0
1.5143054,1900.0,3517.077,2713.0,2258.0,1842.0,62146.0,2106.0,2299.0,4185.0,10415.0
1.5181683,2035.0,3527.4912,2720.0,2454.0,1867.0,62176.0,2113.0,2305.0,4208.0,10428.0
1.5220313,2144.0,3537.2727,2729.0,2282.0,1874.0,62203.0,2119.0,2310.0,4219.0,10433.0
1.5258944,2251.0,3547.8708,2736.0,2339.0,1880.0,62224.0,2125.0,2316.0,4240.0,10503.0
1.5297574,2292.0,3558.4253,2742.0,2431.0,1886.0,62250.0,2131.0,2323.0,4245.0,10540.0
1.5336205,2331.0,3568.719,2750.0,2538.0,1893.0,62290.0,2137.0,2329.0,4261.0,10550.0
1.5374835,2380.0,3578.5632,2757.0,2441.0,1898.0,62313.0,2141.0,2336.0,4276.0,10576.0
1.5413464,2428.0,3587.3108,2766.0,2441.0,1901.0,62335.0,2148.0,2343.0,4285.0,10582.0
1.5452095,2463.0,3596.9644,2774.0,2427.0,1907.0,62360.0,2154.0,2349.0,4291.0,10596.0
1.5490725,2493.0,3606.5981,2782.0,2625.0,1916.0,62377.0,2158.0,2355.0,4299.0,10613.0
1.5529356,2517.0,3616.7188,2789.0,2317.0,1920.0,62391.0,2163.0,2362.0,4312.0,10647.0
1.5567986,2533.0,3625.977,2797.0,2424.0,1924.0,62419.0,2169.0,2369.0,4321.0,10660.0
1.5606616,2554.0,3636.0298,2803.0,2340.0,1930.0,62437.0,2176.0,2376.0,4335.0,10677.0
1.5645247,2574.0,3644.961,2811.0,2391.0,1933.0,62459.0,2181.0,2382.0,4342.0,10712.0
1.5683876,2590.0,3653.849,2819.0,2498.0,1935.0,62486.0,2184.0,2389.0,4350.0,10735.0
1.5722507,2607.0,3662.8096,2826.0,2537.0,1940.0,62509.0,2189.0,2396.0,4367.0,10766.0
1.5761137,2625.0,3673.0505,2835.0,2488.0,1944.0,62533.0,2196.0,2402.0,4376.0,10779.0
1.5799767,2636.0,3682.2393,2842.0,2452.0,1948.0,62555.0,2200.0,2409.0,4387.0,10793.0
1.5838398,2650.0,3691.5857,2851.0,2484.0,1955.0,62570.0,2206.0,2415.0,4395.0,10816.0
1.5877028,2663.0,3700.583,2858.0,2584.0,1958.0,62592.0,2213.0,2421.0,4410.0,10824.0
1.5915657,2675.0,3709.5134,2866.0,2601.0,1960.0,62619.0,2221.0,2427.0,4417.0,10856.0
1.5954288,2678.0,3718.5425,2874.0,2462.0,1964.0,62643.0,2226.0,2434.0,4433.0,10858.0
1.5992918,2689.0,3727.465,2881.0,2442.0,1970.0,62659.0,2232.0,2441.0,4441.0,10869.0
1.6031549,2698.0,3737.1914,2888.0,2340.0,1977.0,62673.0,2238.0,2448.0,4454.0,10892.0
1.6070179,2704.0,3745.7908,2897.0,2583.0,1988.0,62687.0,2245.0,2454.0,4465.0,10901.0
1.6108809,2712.0,3755.3948,2905.0,2480.0,1995.0,62703.0,2252.0,2460.0,4481.0,10968.0
1.614744,2716.0,3765.1367,2913.0,2414.0,2006.0,62725.0,2257.0,2467.0,4492.0,10979.0
1.6186069,2728.0,3774.8123,2922.0,2524.0,2008.0,62735.0,2264.0,2474.0,4506.0,10997.0
1.62247,2745.0,3784.4688,2930.0,2535.0,2010.0,62755.0,2269.0,2480.0,4519.0,11010.0
1.626333,2753.0,3794.785,2939.0,2626.0,2013.0,62774.0,2275.0,2487.0,4536.0,11023.0
1.630196,2764.0,3804.1348,2945.0,2527.0,2014.0,62801.0,2283.0,2494.0,4543.0,11063.0
1.6340591,2769.0,3813.625,2952.0,2589.0,2028.0,62828.0,2289.0,2500.0,4557.0,11073.0
1.637922,2780.0,3823.0977,2959.0,2478.0,2036.0,62854.0,2294.0,2506.0,4568.0,11102.0
1.6417851,2801.0,3831.9788,2969.0,2605.0,2039.0,62877.0,2299.0,2512.0,4578.0,11118.0
1.6456481,2814.0,3840.9272,2976.0,2607.0,2046.0,62895.0,2305.0,2519.0,4589.0,11124.0
1.6495111,2819.0,3851.1272,2984.0,2615.0,2048.0,62915.0,2313.0,2526.0,4603.0,11135.0
1.6533742,2825.0,3860.1511,2992.0,2603.0,2052.0,62936.0,2318.0,2532.0,4612.0,11147.0
1.6572372,2829.0,3870.003,2999.0,2581.0,2059.0,62956.0,2323.0,2539.0,4623.0,11161.0
1.6611003,2835.0,3879.0874,3008.0,2650.0,2063.0,62977.0,2329.0,2545.0,4636.0,11190.0
1.6649632,2844.0,3888.9407,3015.0,2549.0,2071.0,62997.0,2337.0,2551.0,4641.0,11314.0
1.6688262,2851.0,3898.0054,3022.0,2603.0,2077.0,63020.0,2342.0,2557.0,4651.0,11326.0
1.6726893,2861.0,3907.322,3030.0,2589.0,2081.0,63043.0,2348.0,2563.0,4658.0,11333.0
1.6765523,2864.0,3916.8853,3038.0,2767.0,2081.0,63069.0,2353.0,2571.0,4669.0,11344.0
1.6804154,2867.0,3926.224,3047.0,2617.0,2086.0,63147.0,2361.0,2578.0,4676.0,11355.0
1.6842784,2871.0,3935.4402,3055.0,2761.0,2094.0,63183.0,2366.0,2585.0,4685.0,11396.0
1.6881413,2880.0,3944.517,3063.0,2877.0,2097.0,63221.0,2371.0,2591.0,4698.0,11455.0
1.6920044,2888.0,3953.1426,3072.0,2705.0,2102.0,63250.0,2376.0,2597.0,4707.0,11465.0
1.6958674,2889.0,3962.8933,3079.0,2712.0,2103.0,63267.0,2384.0,2604.0,4722.0,11475.0
1.6997304,2900.0,3973.0315,3088.0,2724.0,2106.0,63276.0,2389.0,2611.0,4734.0,11483.0
1.7035935,2904.0,3982.0886,3095.0,2661.0,2111.0,63321.0,2397.0,2617.0,4743.0,11484.0
1.7074565,2908.0,3991.4785,3102.0,2652.0,2112.0,63336.0,2402.0,2624.0,4758.0,11510.0
1.7113196,2914.0,4001.8665,3111.0,2603.0,2115.0,63354.0,2407.0,2630.0,4771.0,11593.0
1.7151825,2920.0,4011.4893,3118.0,2666.0,2120.0,63383.0,2412.0,2637.0,4776.0,11609.0
1.7190455,2926.0,4020.8613,3127.0,2911.0,2133.0,63407.0,2418.0,2643.0,4792.0,11613.0
1.7229086,2928.0,4030.0195,3135.0,2674.0,2135.0,63428.0,2423.0,2650.0,4802.0,11617.0
1.7267716,2929.0,4039.8513,3142.0,2772.0,2138.0,63447.0,2428.0,2657.0,4816.0,11623.0
1.7306347,2932.0,4048.9167,3150.0,2710.0,2149.0,63472.0,2434.0,2664.0,4823.0,11652.0
1.7344977,2944.0,4058.1333,3157.0,2783.0,2155.0,63489.0,2440.0,2670.0,4833.0,11679.0
1.7383606,2950.0,4067.438,3164.0,2933.0,2157.0,63515.0,2447.0,2677.0,4843.0,11706.0
1.7422237,2956.0,4076.5403,3174.0,2776.0,2161.0,63550.0,2454.0,2684.0,4852.0,11716.0
1.7460867,2960.0,4085.3203,3182.0,2674.0,2163.0,63564.0,2460.0,2690.0,4864.0,11721.0
1.7499498,2967.0,4095.0825,3190.0,2756.0,2164.0,63582.0,2464.0,2696.0,4877.0,11740.0
1.7538128,2971.0,4104.532,3197.0,2800.0,2173.0,63608.0,2472.0,2703.0,4886.0,11787.0
1.7576758,2973.0,4114.045,3206.0,2789.0,2178.0,63628.0,2477.0,2710.0,4896.0,11805.0
1.7615389,2976.0,4123.278,3214.0,2754.0,2190.0,63640.0,2483.0,2716.0,4905.0,11836.0
1.7654018,2982.0,4132.55,3222.0,2828.0,2196.0,63652.0,2488.0,2723.0,4915.0,11846.0
1.7692649,2987.0,4142.9355,3229.0,2905.0,2201.0,63837.0,2495.0,2729.0,4934.0,11873.0
1.7731279,2991.0,4152.0874,3238.0,2760.0,2210.0,63941.0,2500.0,2735.0,4945.0,11879.0
1.7769909,2996.0,4160.878,3247.0,3022.0,2213.0,63995.0,2506.0,2741.0,4958.0,11885.0
1.780854,2999.0,4170.482,3255.0,2789.0,2217.0,64039.0,2512.0,2748.0,4973.0,11894.0
1.784717,3004.0,4179.4434,3263.0,2845.0,2217.0,64063.0,2516.0,2753.0,4986.0,11955.0
1.78858,3012.0,4188.8613,3270.0,2716.0,2219.0,64093.0,2521.0,2759.0,4996.0,11966.0
1.792443,3022.0,4199.049,3277.0,2967.0,2223.0,64123.0,2527.0,2766.0,5007.0,12036.0
1.796306,3029.0,4208.878,3285.0,2939.0,2227.0,64162.0,2532.0,2772.0,5015.0,12046.0
1.8001691,3035.0,4217.971,3295.0,3057.0,2231.0,64191.0,2538.0,2779.0,5025.0,12074.0
1.8040321,3037.0,4227.3584,3304.0,2963.0,2243.0,64217.0,2544.0,2785.0,5039.0,12080.0
1.8078951,3041.0,4236.4854,3315.0,3068.0,2252.0,64238.0,2550.0,2791.0,5049.0,12089.0
1.8117582,3043.0,4245.213,3323.0,2959.0,2261.0,64260.0,2555.0,2798.0,5057.0,12093.0
1.8156211,3045.0,4254.0615,3330.0,2990.0,2267.0,64303.0,2561.0,2803.0,5068.0,12100.0
1.8194842,3049.0,4262.7915,3339.0,2798.0,2275.0,64339.0,2567.0,2810.0,5077.0,12123.0
1.8233472,3056.0,4272.022,3348.0,2904.0,2281.0,64369.0,2573.0,2817.0,5084.0,12129.0
1.8272102,3063.0,4281.264,3355.0,3124.0,2287.0,64404.0,2581.0,2823.0,5095.0,12140.0
1.8310733,3070.0,4290.3647,3363.0,3040.0,2291.0,64441.0,2586.0,2831.0,5113.0,12146.0
1.8349363,3074.0,4299.8145,3370.0,2967.0,2295.0,64459.0,2593.0,2837.0,5123.0,12164.0
1.8387994,3080.0,4309.2847,3377.0,2989.0,2301.0,64479.0,2600.0,2843.0,5138.0,12191.0
1.8426623,3085.0,4318.666,3384.0,2910.0,2306.0,64510.0,2607.0,2849.0,5153.0,12211.0
1.8465253,3089.0,4328.8857,3392.0,2809.0,2311.0,64554.0,2612.0,2856.0,5171.0,12237.0
1.8503884,3098.0,4337.9517,3398.0,2780.0,2313.0,64581.0,2619.0,2863.0,5177.0,12251.0
1.8542514,3111.0,4346.9316,3405.0,3211.0,2318.0,64604.0,2626.0,2869.0,5185.0,12258.0
1.8581145,3114.0,4355.9873,3414.0,3151.0,2325.0,64639.0,2631.0,2875.0,5195.0,12268.0
1.8619775,3118.0,4364.9526,3422.0,3220.0,2332.0,64660.0,2636.0,2882.0,5207.0,12275.0
1.8658404,3135.0,4375.0615,3431.0,3034.0,2340.0,64686.0,2643.0,2889.0,5220.0,12286.0
1.8697035,3140.0,4385.0547,3438.0,3145.0,2344.0,64701.0,2649.0,2896.0,5227.0,12330.0
1.8735665,3141.0,4393.7495,3446.0,2903.0,2347.0,64716.0,2654.0,2902.0,5232.0,12343.0
1.8774295,3147.0,4403.327,3454.0,2976.0,2352.0,64732.0,2660.0,2908.0,5245.0,12351.0
1.8812926,3153.0,4413.255,3461.0,2956.0,2360.0,64749.0,2666.0,2915.0,5256.0,12364.0
1.8851556,3157.0,4422.519,3469.0,3020.0,2369.0,64764.0,2673.0,2921.0,5266.0,12378.0
1.8890187,3166.0,4431.6733,3478.0,2899.0,2375.0,64785.0,2679.0,2928.0,5273.0,12420.0
1.8928816,3171.0,4440.6543,3485.0,3048.0,2377.0,64798.0,2685.0,2934.0,5291.0,12429.0
1.8967446,3175.0,4449.63,3495.0,2951.0,2379.0,64815.0,2689.0,2941.0,5301.0,12433.0
1.9006077,3180.0,4459.6177,3503.0,3037.0,2382.0,64830.0,2696.0,2948.0,5315.0,12442.0
1.9044707,3181.0,4469.8823,3514.0,3103.0,2389.0,64846.0,2703.0,2954.0,5327.0,12458.0
1.9083338,3185.0,4480.6167,3523.0,3189.0,2392.0,64872.0,2710.0,2961.0,5339.0,12604.0
1.9121968,3190.0,4490.3623,3531.0,3131.0,2395.0,64886.0,2717.0,2968.0,5350.0,12619.0
1.9160597,3192.0,4499.5205,3538.0,2955.0,2398.0,64963.0,2723.0,2975.0,5371.0,12638.0
1.9199228,3194.0,4508.9707,3544.0,3208.0,2400.0,64980.0,2728.0,2981.0,5397.0,12664.0
1.9237858,3194.0,4517.705,3551.0,2989.0,2405.0,65011.0,2733.0,2987.0,5403.0,12684.0
1.9276489,3201.0,4526.844,3559.0,3218.0,2406.0,65034.0,2739.0,2993.0,5412.0,12710.0
