Time (years),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
1.0635707,1.0,7.6147,6.0,5.0,0.0,193.0,1.0,3.0,11.0,26.0
1.068116,1.0,7.6518,6.0,5.0,0.0,193.0,1.0,3.0,11.0,26.0
1.072661,1.0,7.688,6.0,5.0,0.0,196.0,1.0,3.0,11.0,26.0
1.0772063,1.0,7.7214,6.0,5.0,0.0,196.0,1.0,3.0,11.0,26.0
1.0817515,1.0,7.7605,6.0,5.0,0.0,196.0,1.0,3.0,11.0,26.0
1.0862966,1.0,7.7987,6.0,5.0,0.0,196.0,1.0,3.0,11.0,27.0
1.0908418,1.0,7.8312,6.0,5.0,0.0,196.0,1.0,3.0,11.0,27.0
1.095387,1.0,7.8584,6.0,5.0,0.0,196.0,1.0,3.0,11.0,27.0
1.0999321,1.0,7.8916,6.0,5.0,0.0,196.0,1.0,3.0,11.0,27.0
1.1044773,1.0,7.926,6.0,5.0,0.0,196.0,1.0,3.0,11.0,27.0
1.1090225,1.0,7.9567,6.0,5.0,0.0,197.0,1.0,3.0,11.0,27.0
1.1135676,1.0,7.9948,6.0,5.0,0.0,197.0,1.0,3.0,11.0,27.0
1.1181128,1.0,8.0309,6.0,5.0,0.0,197.0,1.0,3.0,11.0,27.0
1.122658,1.0,8.0664,6.0,5.0,0.0,197.0,1.0,3.0,11.0,27.0
1.1272031,1.0,8.1017,6.0,5.0,0.0,197.0,1.0,3.0,12.0,27.0
1.1317483,1.0,8.1343,6.0,5.0,0.0,197.0,1.0,3.0,12.0,27.0
1.1362935,1.0,8.1704,6.0,5.0,0.0,197.0,1.0,3.0,12.0,27.0
1.1408387,1.0,8.208,6.0,5.0,0.0,197.0,1.0,3.0,12.0,27.0
1.1453838,1.0,8.2431,6.0,5.0,0.0,197.0,1.0,3.0,12.0,27.0
1.149929,1.0,8.2745,6.0,5.0,0.0,197.0,1.0,3.0,12.0,28.0
1.1544743,1.0,8.3064,6.0,5.0,0.0,197.0,1.0,3.0,12.0,28.0
1.1590194,1.0,8.3417,6.0,5.0,0.0,197.0,1.0,3.0,12.0,28.0
1.1635646,1.0,8.3762,7.0,5.0,0.0,197.0,1.0,3.0,12.0,28.0
1.1681098,1.0,8.4089,7.0,5.0,0.0,197.0,1.0,3.0,12.0,28.0
1.1726549,1.0,8.4406,7.0,5.0,0.0,198.0,1.0,3.0,12.0,28.0
1.1772001,1.0,8.4771,7.0,5.0,0.0,198.0,1.0,3.0,12.0,28.0
1.1817453,1.0,8.5124,7.0,5.0,0.0,198.0,1.0,3.0,12.0,28.0
1.1862904,1.0,8.5448,7.0,6.0,0.0,198.0,1.0,3.0,12.0,28.0
1.1908356,1.0,8.5788,7.0,6.0,0.0,198.0,1.0,4.0,12.0,28.0
1.1953808,1.0,8.6149,7.0,6.0,0.0,198.0,1.0,4.0,12.0,28.0
1.1999259,1.0,8.648,7.0,6.0,0.0,198.0,1.0,4.0,12.0,28.0
1.2044711,1.0,8.684,7.0,6.0,0.0,198.0,1.0,4.0,12.0,28.0
1.2090163,1.0,8.7173,7.0,6.0,0.0,198.0,1.0,4.0,12.0,29.0
1.2135614,1.0,8.7537,7.0,6.0,0.0,199.0,1.0,4.0,12.0,29.0
1.2181066,1.0,8.7857,7.0,6.0,0.0,199.0,1.0,4.0,12.0,29.0
1.2226518,1.0,8.8229,7.0,6.0,0.0,199.0,1.0,4.0,13.0,29.0
1.227197,1.0,8.8574,7.0,6.0,0.0,199.0,1.0,4.0,13.0,29.0
1.2317421,1.0,8.8925,7.0,6.0,0.0,199.0,1.0,4.0,13.0,29.0
1.2362874,1.0,8.9316,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2408326,1.0,8.968,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2453777,1.0,9.002,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2499229,1.0,9.037,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2544681,1.0,9.0719,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2590132,1.0,9.1078,7.0,6.0,0.0,199.0,2.0,4.0,13.0,29.0
1.2635584,1.0,9.1395,7.0,6.0,0.0,200.0,2.0,4.0,13.0,29.0
1.2681036,1.0,9.1711,7.0,6.0,0.0,201.0,2.0,4.0,13.0,29.0
1.2726487,1.0,9.2037,7.0,6.0,0.0,201.0,2.0,4.0,13.0,29.0
1.2771939,1.0,9.2384,7.0,6.0,0.0,201.0,2.0,4.0,13.0,30.0
1.2817391,1.0,9.2757,7.0,6.0,0.0,201.0,2.0,4.0,13.0,30.0
1.2862842,1.0,9.306,7.0,6.0,0.0,201.0,2.0,4.0,13.0,30.0
1.2908294,1.0,9.3424,7.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.2953746,1.0,9.377,7.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.2999197,1.0,9.4143,7.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.3044649,1.0,9.4489,8.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.3090101,1.0,9.482,8.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.3135552,1.0,9.518,8.0,6.0,0.0,202.0,2.0,4.0,13.0,30.0
1.3181005,1.0,9.5524,8.0,6.0,0.0,202.0,2.0,4.0,14.0,30.0
1.3226457,1.0,9.5847,8.0,6.0,0.0,202.0,2.0,4.0,14.0,30.0
1.3271909,1.0,9.6245,8.0,6.0,0.0,202.0,2.0,4.0,14.0,30.0
1.331736,1.0,9.6605,8.0,6.0,0.0,202.0,2.0,4.0,14.0,31.0
1.3362812,1.0,9.6938,8.0,6.0,0.0,202.0,2.0,4.0,14.0,31.0
