Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
346,"Concord 2011 CFM, Subsection 0",3.1E-4,0.031,4.8623278E-4
347,"Concord 2011 CFM, Subsection 1",3.3E-4,0.033,5.119416E-4
348,"Concord 2011 CFM, Subsection 2",3.1E-4,0.031,4.9057446E-4
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",1.1E-4,0.011,2.3754746E-4
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",1.1E-4,0.011,2.3754746E-4
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",1.0E-4,0.01,1.9376639E-4
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",1.0E-4,0.01,2.1289529E-4
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",1.2E-4,0.012,2.2072156E-4
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",1.1E-4,0.011,2.4208358E-4
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",1.0E-4,0.01,1.972435E-4
356,"Coronado Bank alt1, Subsection 0",2.0E-4,0.02,2.8347553E-4
357,"Coronado Bank alt1, Subsection 1",2.6E-4,0.026,4.153708E-4
358,"Coronado Bank alt1, Subsection 2",3.2E-4,0.032,4.58226E-4
359,"Coronado Bank alt1, Subsection 3",3.4E-4,0.034,4.886436E-4
360,"Coronado Bank alt1, Subsection 4",3.5E-4,0.035,5.0977676E-4
361,"Coronado Bank alt1, Subsection 5",3.5E-4,0.035,5.221182E-4
362,"Coronado Bank alt1, Subsection 6",3.5E-4,0.035,5.298547E-4
363,"Coronado Bank alt1, Subsection 7",3.6E-4,0.036,5.3928146E-4
364,"Coronado Bank alt1, Subsection 8",3.6E-4,0.036,5.5256556E-4
365,"Coronado Bank alt1, Subsection 9",3.6E-4,0.036,5.575803E-4
366,"Coronado Bank alt1, Subsection 10",3.6E-4,0.036,5.639368E-4
367,"Coronado Bank alt1, Subsection 11",3.6E-4,0.036,5.62899E-4
368,"Coronado Bank alt1, Subsection 12",3.6E-4,0.036,5.6194887E-4
369,"Coronado Bank alt1, Subsection 13",3.6E-4,0.036,5.6078256E-4
370,"Coronado Bank alt1, Subsection 14",3.6E-4,0.036,5.5929495E-4
371,"Coronado Bank alt1, Subsection 15",3.6E-4,0.036,5.577793E-4
372,"Coronado Bank alt1, Subsection 16",3.6E-4,0.036,5.561389E-4
373,"Coronado Bank alt1, Subsection 17",3.6E-4,0.036,5.5409723E-4
374,"Coronado Bank alt1, Subsection 18",3.6E-4,0.036,5.520777E-4
375,"Coronado Bank alt1, Subsection 19",3.6E-4,0.036,5.495265E-4
376,"Coronado Bank alt1, Subsection 20",3.6E-4,0.036,5.471113E-4
377,"Coronado Bank alt1, Subsection 21",3.6E-4,0.036,5.380362E-4
378,"Coronado Bank alt1, Subsection 22",3.5E-4,0.035,5.3116604E-4
379,"Coronado Bank alt1, Subsection 23",3.5E-4,0.035,5.1630376E-4
380,"Coronado Bank alt1, Subsection 24",3.5E-4,0.035,5.042793E-4
381,"Coronado Bank alt1, Subsection 25",3.4E-4,0.034,4.93619E-4
382,"Coronado Bank alt1, Subsection 26",3.1E-4,0.031,4.7676064E-4
383,"Coronado Bank alt1, Subsection 27",3.0E-4,0.03,4.5397913E-4
384,"Coronado Bank alt1, Subsection 28",2.6E-4,0.026,4.230767E-4
385,"Coronado Bank alt1, Subsection 29",2.3E-4,0.023,3.7665907E-4
386,"Coronado Bank alt1, Subsection 30",2.0E-4,0.02,2.962156E-4
387,"Coyote Canyon, Subsection 0",0.0,0.0,0.0
388,"Coyote Canyon, Subsection 1",0.0,0.0,0.0
389,"Coyote Canyon, Subsection 2",0.0,0.0,0.0
390,"Coyote Canyon, Subsection 3",0.0,0.0,0.0
391,"Coyote Canyon, Subsection 4",0.0,0.0,0.0
392,"Coyote Canyon, Subsection 5",0.0,0.0,0.0
393,"Coyote Canyon, Subsection 6",0.0,0.0,0.0
394,"Coyote Lake, Subsection 0",0.0,0.0,0.0
395,"Coyote Lake, Subsection 1",0.0,0.0,0.0
396,"Coyote Lake, Subsection 2",0.0,0.0,0.0
397,"Coyote Lake, Subsection 3",0.0,0.0,0.0
398,"Coyote Lake, Subsection 4",0.0,0.0,0.0
399,"Coyote Lake, Subsection 5",0.0,0.0,0.0
400,"Coyote Lake, Subsection 6",0.0,0.0,0.0
401,"Coyote Lake, Subsection 7",0.0,0.0,0.0
402,"Cucamonga, Subsection 0",2.6E-4,0.026,4.1447283E-4
403,"Cucamonga, Subsection 1",2.8E-4,0.028,4.4970852E-4
404,"Cucamonga, Subsection 2",2.8E-4,0.028,4.7224291E-4
405,"Cucamonga, Subsection 3",2.4E-4,0.024,3.8738342E-4
406,"Davis Creek, Subsection 0",0.0,0.0,3.3632054E-7
407,"Davis Creek, Subsection 1",0.0,0.0,3.3632054E-7
408,"Davis Creek, Subsection 2",0.0,0.0,3.3632054E-7
409,"Davis Creek, Subsection 3",0.0,0.0,3.3632054E-7
410,"Davis Creek, Subsection 4",0.0,0.0,3.3632054E-7
411,"Davis Creek, Subsection 5",0.0,0.0,3.3632054E-7
412,"Death Valley (Black Mtns Frontal), Subsection 0",3.6E-4,0.036,6.717668E-4
413,"Death Valley (Black Mtns Frontal), Subsection 1",3.7E-4,0.037,6.7476416E-4
414,"Death Valley (Black Mtns Frontal), Subsection 2",3.7E-4,0.037,6.646239E-4
415,"Death Valley (Black Mtns Frontal), Subsection 3",3.7E-4,0.037,6.5895915E-4
416,"Death Valley (Black Mtns Frontal), Subsection 4",3.7E-4,0.037,6.5688236E-4
417,"Death Valley (Black Mtns Frontal), Subsection 5",3.9E-4,0.039,6.539282E-4
418,"Death Valley (Black Mtns Frontal), Subsection 6",4.0E-4,0.04,6.513288E-4
419,"Death Valley (Black Mtns Frontal), Subsection 7",4.0E-4,0.04,6.4333796E-4
420,"Death Valley (Black Mtns Frontal), Subsection 8",3.9E-4,0.039,6.3475134E-4
421,"Death Valley (Black Mtns Frontal), Subsection 9",3.7E-4,0.037,6.1869493E-4
422,"Death Valley (Black Mtns Frontal), Subsection 10",3.2E-4,0.032,5.802124E-4
423,"Death Valley (Fish Lake Valley), Subsection 0",3.2E-4,0.032,6.561824E-4
424,"Death Valley (Fish Lake Valley), Subsection 1",3.2E-4,0.032,6.572719E-4
425,"Death Valley (Fish Lake Valley), Subsection 2",3.3E-4,0.033,6.6148065E-4
426,"Death Valley (Fish Lake Valley), Subsection 3",3.2E-4,0.032,6.505424E-4
427,"Death Valley (Fish Lake Valley), Subsection 4",3.2E-4,0.032,6.385012E-4
428,"Death Valley (Fish Lake Valley), Subsection 5",3.2E-4,0.032,6.272261E-4
429,"Death Valley (Fish Lake Valley), Subsection 6",3.2E-4,0.032,6.1415497E-4
430,"Death Valley (Fish Lake Valley), Subsection 7",3.2E-4,0.032,6.000762E-4
431,"Death Valley (Fish Lake Valley), Subsection 8",3.0E-4,0.03,5.8266375E-4
432,"Death Valley (Fish Lake Valley), Subsection 9",2.7E-4,0.027,5.351635E-4
433,"Death Valley (Fish Lake Valley), Subsection 10",2.3E-4,0.023,4.6423892E-4
434,"Death Valley (Fish Lake Valley), Subsection 11",2.0E-4,0.02,3.4894602E-4
435,"Death Valley (No), Subsection 0",4.2E-4,0.042,7.2196336E-4
436,"Death Valley (No), Subsection 1",4.4E-4,0.044,7.512809E-4
437,"Death Valley (No), Subsection 2",4.3E-4,0.043,7.575907E-4
438,"Death Valley (No), Subsection 3",4.3E-4,0.043,7.658881E-4
439,"Death Valley (No), Subsection 4",4.3E-4,0.043,7.69625E-4
440,"Death Valley (No), Subsection 5",4.2E-4,0.042,7.7394594E-4
441,"Death Valley (No), Subsection 6",4.3E-4,0.043,7.755732E-4
442,"Death Valley (No), Subsection 7",4.3E-4,0.043,7.7896094E-4
443,"Death Valley (No), Subsection 8",4.3E-4,0.043,7.766321E-4
444,"Death Valley (No), Subsection 9",4.3E-4,0.043,7.746868E-4
445,"Death Valley (No), Subsection 10",4.2E-4,0.042,7.702609E-4
446,"Death Valley (No), Subsection 11",4.5E-4,0.045,7.921096E-4
447,"Death Valley (No), Subsection 12",4.3E-4,0.043,7.868931E-4
448,"Death Valley (No), Subsection 13",4.3E-4,0.043,7.8268565E-4
449,"Death Valley (No), Subsection 14",4.3E-4,0.043,7.7292306E-4
450,"Death Valley (No), Subsection 15",4.0E-4,0.04,7.54259E-4
451,"Death Valley (No), Subsection 16",3.7E-4,0.037,7.2336406E-4
452,"Death Valley (So), Subsection 0",2.7E-4,0.026,3.4537684E-4
453,"Death Valley (So), Subsection 1",2.8E-4,0.027,4.1847036E-4
454,"Death Valley (So), Subsection 2",3.1E-4,0.03,4.7679845E-4
455,"Death Valley (So), Subsection 3",2.7E-4,0.027,4.8883626E-4
456,"Death Valley (So), Subsection 4",2.9E-4,0.029,5.0265994E-4
457,"Death Valley (So), Subsection 5",2.8E-4,0.028,5.114686E-4
458,"Death Valley (So), Subsection 6",2.6E-4,0.026,4.9323414E-4
459,"Deep Springs, Subsection 0",0.0,0.0,0.0
460,"Deep Springs, Subsection 1",0.0,0.0,0.0
461,"Deep Springs, Subsection 2",0.0,0.0,0.0
462,"Del Valle, Subsection 0",1.2E-4,0.012,3.2967268E-4
463,"Del Valle, Subsection 1",1.2E-4,0.012,3.2967268E-4
464,"Dog Valley, Subsection 0",1.0E-5,0.001,2.8156352E-5
465,"Dog Valley, Subsection 1",1.0E-5,0.001,4.3633983E-5
466,"Dog Valley, Subsection 2",1.0E-5,0.001,6.0627925E-5
467,"Dog Valley, Subsection 3",1.0E-5,0.001,6.0627925E-5
468,"Dry Mountain, Subsection 0",0.0,0.0,0.0
469,"Dry Mountain, Subsection 1",0.0,0.0,0.0
470,"Dry Mountain, Subsection 2",0.0,0.0,0.0
471,"Dry Mountain, Subsection 3",0.0,0.0,0.0
472,"Earthquake Valley, Subsection 0",5.2E-4,0.052,7.009399E-4
473,"Earthquake Valley, Subsection 1",5.2E-4,0.052,7.009399E-4
474,"Earthquake Valley, Subsection 2",4.6E-4,0.046,6.0651335E-4
475,"Earthquake Valley (No  Extension), Subsection 0",4.0E-4,0.04,4.8715607E-4
476,"Earthquake Valley (No  Extension), Subsection 1",4.6E-4,0.046,5.928457E-4
477,"Earthquake Valley (No  Extension), Subsection 2",5.3E-4,0.053,7.042209E-4
478,"Earthquake Valley (No  Extension), Subsection 3",5.2E-4,0.052,7.015479E-4
479,"Earthquake Valley (So Extension), Subsection 0",4.1E-4,0.041,5.24377E-4
480,"Earthquake Valley (So Extension), Subsection 1",4.1E-4,0.041,5.24377E-4
481,"East Huasna 2011 CFM, Subsection 0",1.0E-5,0.001,1.2024211E-5
482,"East Huasna 2011 CFM, Subsection 1",1.0E-5,0.001,1.4125692E-5
483,"East Huasna 2011 CFM, Subsection 2",0.0,0.0,8.03992E-6
484,"East Huasna 2011 CFM, Subsection 3",1.0E-5,0.001,9.773949E-6
485,"East Huasna 2011 CFM, Subsection 4",1.0E-5,0.001,1.1091475E-5
486,"East Huasna 2011 CFM, Subsection 5",1.0E-5,0.001,1.2197373E-5
487,"East Huasna 2011 CFM, Subsection 6",1.0E-5,0.001,1.3331364E-5
488,"East Huasna 2011 CFM, Subsection 7",1.0E-5,0.001,1.4620773E-5
489,"East Huasna 2011 CFM, Subsection 8",1.0E-5,0.001,1.5927135E-5
490,"East Huasna 2011 CFM, Subsection 9",1.0E-5,0.001,1.554246E-5
491,"Eaton Roughs 2011 CFM, Subsection 0",1.2E-4,0.012,1.3038723E-4
492,"Eaton Roughs 2011 CFM, Subsection 1",1.2E-4,0.012,1.5960124E-4
493,"Eaton Roughs 2011 CFM, Subsection 2",1.3E-4,0.013,1.7875172E-4
494,"Eaton Roughs 2011 CFM, Subsection 3",3.9E-4,0.039,6.8869465E-4
495,"Eaton Roughs 2011 CFM, Subsection 4",4.1E-4,0.041,7.125174E-4
496,"Eaton Roughs 2011 CFM, Subsection 5",5.2E-4,0.052,7.7869487E-4
497,"Eaton Roughs 2011 CFM, Subsection 6",5.3E-4,0.053,8.0441707E-4
498,"Eaton Roughs 2011 CFM, Subsection 7",5.3E-4,0.053,8.129263E-4
499,"Eaton Roughs 2011 CFM, Subsection 8",5.4E-4,0.054,8.128394E-4
500,"Eaton Roughs 2011 CFM, Subsection 9",5.1E-4,0.05,8.1288937E-4
501,"Eaton Roughs 2011 CFM, Subsection 10",5.4E-4,0.053,8.180353E-4
502,"Eaton Roughs 2011 CFM, Subsection 11",5.3E-4,0.053,8.1616495E-4
503,"Eaton Roughs 2011 CFM, Subsection 12",5.6E-4,0.055,8.160669E-4
504,"Eaton Roughs 2011 CFM, Subsection 13",5.1E-4,0.05,7.685756E-4
505,"Elmore Ranch, Subsection 0",0.0,0.0,0.0
506,"Elmore Ranch, Subsection 1",0.0,0.0,0.0
507,"Elmore Ranch, Subsection 2",0.0,0.0,0.0
508,"Elmore Ranch, Subsection 3",0.0,0.0,0.0
509,"Elmore Ranch, Subsection 4",0.0,0.0,0.0
510,"Elmore Ranch, Subsection 5",0.0,0.0,0.0
511,"Elsinore (Coyote Mountains), Subsection 0",7.0E-5,0.007,2.2680592E-4
512,"Elsinore (Coyote Mountains), Subsection 1",9.0E-5,0.009,3.0278342E-4
513,"Elsinore (Coyote Mountains), Subsection 2",1.0E-4,0.01,3.501877E-4
514,"Elsinore (Coyote Mountains), Subsection 3",1.0E-4,0.01,3.7986008E-4
515,"Elsinore (Coyote Mountains), Subsection 4",1.3E-4,0.013,4.005137E-4
516,"Elsinore (Coyote Mountains), Subsection 5",1.3E-4,0.013,4.005137E-4
517,"Elsinore (Glen Ivy) rev, Subsection 0",2.3E-4,0.022,6.827528E-4
518,"Elsinore (Glen Ivy) rev, Subsection 1",2.3E-4,0.022,7.42568E-4
519,"Elsinore (Glen Ivy) rev, Subsection 2",2.2E-4,0.021,7.040417E-4
520,"Elsinore (Glen Ivy) rev, Subsection 3",2.1E-4,0.021,6.794378E-4
521,"Elsinore (Julian), Subsection 0",1.3E-4,0.013,4.1132417E-4
522,"Elsinore (Julian), Subsection 1",1.3E-4,0.013,4.153138E-4
523,"Elsinore (Julian), Subsection 2",1.3E-4,0.013,4.183214E-4
524,"Elsinore (Julian), Subsection 3",1.3E-4,0.013,4.1421968E-4
525,"Elsinore (Julian), Subsection 4",1.3E-4,0.013,4.0682522E-4
526,"Elsinore (Julian), Subsection 5",1.4E-4,0.014,4.970356E-4
527,"Elsinore (Julian), Subsection 6",1.6E-4,0.016,5.465566E-4
528,"Elsinore (Julian), Subsection 7",1.6E-4,0.016,5.458738E-4
529,"Elsinore (Stepovers Combined), Subsection 0",2.0E-4,0.02,6.9474045E-4
530,"Elsinore (Stepovers Combined), Subsection 1",2.0E-4,0.02,6.9474045E-4
531,"Elsinore (Temecula) rev, Subsection 0",2.0E-4,0.02,7.0941536E-4
532,"Elsinore (Temecula) rev, Subsection 1",2.0E-4,0.02,7.1503106E-4
533,"Elsinore (Temecula) rev, Subsection 2",2.1E-4,0.021,7.119963E-4
534,"Elsinore (Temecula) rev, Subsection 3",2.1E-4,0.021,7.053862E-4
535,"Elsinore (Temecula) rev, Subsection 4",2.1E-4,0.021,6.891325E-4
536,"Elsinore (Temecula) rev, Subsection 5",2.0E-4,0.02,6.5782724E-4
537,"Elysian Park (Lower CFM), Subsection 0",0.0,0.0,1.1838787E-6
538,"Elysian Park (Lower CFM), Subsection 1",0.0,0.0,2.3224861E-6
539,"Elysian Park (Lower CFM), Subsection 2",0.0,0.0,1.3890013E-5
540,"Elysian Park (Lower CFM), Subsection 3",0.0,0.0,1.9918903E-5
541,"Elysian Park (Lower CFM), Subsection 4",0.0,0.0,1.5773321E-5
542,"Elysian Park (Lower CFM), Subsection 5",0.0,0.0,1.51114255E-5
543,"Elysian Park (Lower CFM), Subsection 6",0.0,0.0,1.5986776E-5
544,"Elysian Park (Upper), Subsection 0",5.0E-5,0.005,3.0370811E-5
545,"Elysian Park (Upper), Subsection 1",1.7E-4,0.017,2.921796E-4
546,"Elysian Park (Upper), Subsection 2",1.7E-4,0.017,2.921796E-4
547,"Emerson-Copper Mtn 2011, Subsection 0",2.6E-4,0.026,3.8326115E-4
548,"Emerson-Copper Mtn 2011, Subsection 1",2.6E-4,0.026,4.0094886E-4
549,"Emerson-Copper Mtn 2011, Subsection 2",2.7E-4,0.027,4.1150645E-4
550,"Emerson-Copper Mtn 2011, Subsection 3",2.7E-4,0.027,4.160226E-4
551,"Emerson-Copper Mtn 2011, Subsection 4",2.8E-4,0.028,4.2046228E-4
552,"Emerson-Copper Mtn 2011, Subsection 5",2.8E-4,0.028,4.2361103E-4
553,"Emerson-Copper Mtn 2011, Subsection 6",3.0E-4,0.03,4.1906445E-4
554,"Emerson-Copper Mtn 2011, Subsection 7",2.9E-4,0.029,4.1486716E-4
555,"Emerson-Copper Mtn 2011, Subsection 8",4.2E-4,0.04,5.373467E-4
556,"Emerson-Copper Mtn 2011, Subsection 9",4.1E-4,0.039,5.2647624E-4
557,"Emerson-Copper Mtn 2011, Subsection 10",3.4E-4,0.033,4.7762162E-4
558,"Eureka Peak, Subsection 0",0.0,0.0,3.5992114E-6
559,"Eureka Peak, Subsection 1",0.0,0.0,3.5992114E-6
560,"Eureka Peak, Subsection 2",0.0,0.0,2.3140728E-6
561,"Fickle Hill (alt1), Subsection 0",1.0E-4,0.01,1.6686905E-4
562,"Fickle Hill (alt1), Subsection 1",1.7E-4,0.017,2.297451E-4
563,"Fickle Hill (alt1), Subsection 2",1.6E-4,0.016,1.7933402E-4
564,"Fish Slough 2011 CFM, Subsection 0",4.0E-5,0.004,7.290027E-5
565,"Fish Slough 2011 CFM, Subsection 1",4.0E-5,0.004,7.781918E-5
566,"Fish Slough 2011 CFM, Subsection 2",3.0E-5,0.003,8.187996E-5
567,"Fish Slough 2011 CFM, Subsection 3",3.0E-5,0.003,7.738247E-5
568,"Fitzhugh Creek, Subsection 0",0.0,0.0,0.0
569,"Fitzhugh Creek, Subsection 1",0.0,0.0,0.0
570,"Fitzhugh Creek, Subsection 2",0.0,0.0,0.0
571,"Fitzhugh Creek, Subsection 3",0.0,0.0,0.0
572,"Fitzhugh Creek, Subsection 4",0.0,0.0,0.0
573,"Fitzhugh Creek, Subsection 5",0.0,0.0,0.0
574,"Fitzhugh Creek, Subsection 6",0.0,0.0,0.0
575,"Fitzhugh Creek, Subsection 7",0.0,0.0,0.0
576,"Fitzhugh Creek, Subsection 8",0.0,0.0,0.0
577,"Fontana (Seismicity), Subsection 0",0.0,0.0,0.0
578,"Fontana (Seismicity), Subsection 1",0.0,0.0,0.0
579,"Fontana (Seismicity), Subsection 2",0.0,0.0,0.0
580,"Franklin 2011 CFM, Subsection 0",1.8E-4,0.018,3.6725032E-4
581,"Franklin 2011 CFM, Subsection 1",1.8E-4,0.018,4.0397933E-4
582,"Franklin 2011 CFM, Subsection 2",1.7E-4,0.017,3.9755373E-4
583,"Franklin 2011 CFM, Subsection 3",1.5E-4,0.015,3.2297577E-4
584,"Franklin 2011 CFM, Subsection 4",9.0E-5,0.009,1.8925373E-4
585,"Franklin 2011 CFM, Subsection 5",9.0E-5,0.009,1.700644E-4
586,"Garberville - Briceland 2011 CFM, Subsection 0",3.9E-4,0.039,8.999321E-4
587,"Garberville - Briceland 2011 CFM, Subsection 1",4.1E-4,0.041,9.305292E-4
588,"Garberville - Briceland 2011 CFM, Subsection 2",4.5E-4,0.045,9.6082926E-4
589,"Garberville - Briceland 2011 CFM, Subsection 3",4.5E-4,0.045,9.926428E-4
590,"Garberville - Briceland 2011 CFM, Subsection 4",4.5E-4,0.045,9.926428E-4
591,"Garlic Springs, Subsection 0",0.0,0.0,0.0
592,"Garlic Springs, Subsection 1",0.0,0.0,0.0
593,"Garlic Springs, Subsection 2",0.0,0.0,0.0
594,"Garlock (Central), Subsection 0",2.8E-4,0.028,9.240068E-4
595,"Garlock (Central), Subsection 1",2.8E-4,0.028,9.3561603E-4
596,"Garlock (Central), Subsection 2",2.9E-4,0.029,9.286894E-4
597,"Garlock (Central), Subsection 3",2.9E-4,0.029,9.2234666E-4
598,"Garlock (Central), Subsection 4",2.9E-4,0.029,9.131166E-4
599,"Garlock (Central), Subsection 5",2.8E-4,0.028,8.961009E-4
600,"Garlock (Central), Subsection 6",2.8E-4,0.028,8.90448E-4
601,"Garlock (Central), Subsection 7",3.6E-4,0.036,0.001068145
602,"Garlock (Central), Subsection 8",4.1E-4,0.041,0.0011953862
603,"Garlock (Central), Subsection 9",4.6E-4,0.046,0.001281198
604,"Garlock (Central), Subsection 10",4.6E-4,0.046,0.0013083977
605,"Garlock (Central), Subsection 11",4.7E-4,0.047,0.0013323025
606,"Garlock (Central), Subsection 12",4.8E-4,0.048,0.0013566491
607,"Garlock (Central), Subsection 13",5.0E-4,0.049,0.0013709055
608,"Garlock (Central), Subsection 14",5.0E-4,0.049,0.0013732376
609,"Garlock (Central), Subsection 15",5.0E-4,0.049,0.0013709576
610,"Garlock (Central), Subsection 16",5.0E-4,0.049,0.0013635724
611,"Garlock (Central), Subsection 17",5.0E-4,0.049,0.0013638485
612,"Garlock (Central), Subsection 18",4.8E-4,0.047,0.0013564457
613,"Garlock (Central), Subsection 19",4.8E-4,0.047,0.0013345643
614,"Garlock (East), Subsection 0",2.1E-4,0.021,5.6080095E-4
615,"Garlock (East), Subsection 1",2.4E-4,0.024,5.8462843E-4
616,"Garlock (East), Subsection 2",2.4E-4,0.024,5.7862606E-4
617,"Garlock (East), Subsection 3",2.4E-4,0.024,5.6563626E-4
618,"Garlock (East), Subsection 4",2.3E-4,0.023,5.3702906E-4
619,"Garlock (East), Subsection 5",2.2E-4,0.022,5.0108443E-4
620,"Garlock (East), Subsection 6",2.2E-4,0.022,4.4903083E-4
621,"Garlock (East), Subsection 7",2.2E-4,0.022,3.616124E-4
622,"Garlock (West), Subsection 0",1.9E-4,0.019,6.4033864E-4
623,"Garlock (West), Subsection 1",1.9E-4,0.019,6.568214E-4
624,"Garlock (West), Subsection 2",1.9E-4,0.019,6.607603E-4
625,"Garlock (West), Subsection 3",2.0E-4,0.02,6.666688E-4
626,"Garlock (West), Subsection 4",2.0E-4,0.02,6.7918195E-4
627,"Garlock (West), Subsection 5",2.0E-4,0.02,6.94543E-4
628,"Garlock (West), Subsection 6",2.0E-4,0.02,7.1729114E-4
629,"Garlock (West), Subsection 7",2.0E-4,0.02,7.447176E-4
630,"Garlock (West), Subsection 8",2.0E-4,0.02,7.545021E-4
631,"Garlock (West), Subsection 9",2.0E-4,0.02,7.602407E-4
632,"Garlock (West), Subsection 10",2.0E-4,0.02,7.733426E-4
633,"Garlock (West), Subsection 11",2.0E-4,0.02,7.8738877E-4
634,"Garlock (West), Subsection 12",2.4E-4,0.024,8.222056E-4
635,"Garlock (West), Subsection 13",2.4E-4,0.024,8.19752E-4
636,"Gillem - Big Crack 2011 CFM, Subsection 0",0.0,0.0,0.0
637,"Gillem - Big Crack 2011 CFM, Subsection 1",0.0,0.0,0.0
638,"Gillem - Big Crack 2011 CFM, Subsection 2",0.0,0.0,0.0
639,"Gillem - Big Crack 2011 CFM, Subsection 3",0.0,0.0,0.0
640,"Gillem - Big Crack 2011 CFM, Subsection 4",0.0,0.0,0.0
641,"Gillem - Big Crack 2011 CFM, Subsection 5",0.0,0.0,0.0
642,"Gillem - Big Crack 2011 CFM, Subsection 6",0.0,0.0,0.0
643,"Goldstone Lake, Subsection 0",0.0,0.0,0.0
644,"Goldstone Lake, Subsection 1",0.0,0.0,0.0
645,"Goldstone Lake, Subsection 2",0.0,0.0,0.0
646,"Goldstone Lake, Subsection 3",0.0,0.0,0.0
647,"Goldstone Lake, Subsection 4",2.0E-5,0.002,3.8811875E-5
648,"Goldstone Lake, Subsection 5",2.0E-5,0.002,3.8811875E-5
649,"Goose Lake 2011 CFM, Subsection 0",0.0,0.0,2.2069717E-6
650,"Goose Lake 2011 CFM, Subsection 1",0.0,0.0,3.3513986E-6
651,"Goose Lake 2011 CFM, Subsection 2",0.0,0.0,4.2224256E-6
652,"Goose Lake 2011 CFM, Subsection 3",0.0,0.0,5.06633E-6
653,"Goose Lake 2011 CFM, Subsection 4",0.0,0.0,6.2258405E-6
654,"Goose Lake 2011 CFM, Subsection 5",0.0,0.0,7.146858E-6
655,"Goose Lake 2011 CFM, Subsection 6",0.0,0.0,8.2963015E-6
656,"Goose Lake 2011 CFM, Subsection 7",0.0,0.0,9.356144E-6
657,"Goose Lake 2011 CFM, Subsection 8",0.0,0.0,1.0622073E-5
658,"Goose Lake 2011 CFM, Subsection 9",0.0,0.0,1.2242692E-5
659,"Goose Lake 2011 CFM, Subsection 10",1.0E-5,0.001,1.3849189E-5
660,"Goose Lake 2011 CFM, Subsection 11",2.0E-5,0.002,1.5996853E-5
661,"Goose Lake 2011 CFM, Subsection 12",2.0E-5,0.002,1.5996853E-5
662,"Gravel Hills-Harper Lk, Subsection 0",1.8E-4,0.018,2.673602E-4
663,"Gravel Hills-Harper Lk, Subsection 1",1.8E-4,0.018,2.673602E-4
664,"Gravel Hills-Harper Lk, Subsection 2",1.7E-4,0.017,2.553299E-4
665,"Gravel Hills-Harper Lk, Subsection 3",1.7E-4,0.017,2.4346454E-4
666,"Gravel Hills-Harper Lk, Subsection 4",1.7E-4,0.017,2.3337928E-4
667,"Gravel Hills-Harper Lk, Subsection 5",1.7E-4,0.017,2.2314869E-4
668,"Gravel Hills-Harper Lk, Subsection 6",1.6E-4,0.016,2.0800077E-4
669,"Gravel Hills-Harper Lk, Subsection 7",1.4E-4,0.014,1.934775E-4
670,"Gravel Hills-Harper Lk, Subsection 8",1.2E-4,0.012,1.760464E-4
671,"Gravel Hills-Harper Lk, Subsection 9",9.0E-5,0.009,1.4984078E-4
672,"Gravel Hills-Harper Lk, Subsection 10",8.0E-5,0.008,1.1379964E-4
673,"Gravel Hills-Harper Lk, Subsection 11",7.0E-5,0.007,7.829296E-5
674,"Great Valley 01, Subsection 0",0.0,0.0,1.5705614E-6
675,"Great Valley 01, Subsection 1",0.0,0.0,2.6131697E-6
676,"Great Valley 01, Subsection 2",0.0,0.0,3.7220832E-6
677,"Great Valley 01, Subsection 3",0.0,0.0,5.0080953E-6
678,"Great Valley 01, Subsection 4",0.0,0.0,6.0763273E-6
679,"Great Valley 01, Subsection 5",0.0,0.0,7.3818505E-6
680,"Great Valley 01, Subsection 6",0.0,0.0,8.984877E-6
681,"Great Valley 01, Subsection 7",0.0,0.0,1.0784106E-5
682,"Great Valley 01, Subsection 8",0.0,0.0,1.0784106E-5
683,"Great Valley 02, Subsection 0",1.0E-5,0.001,1.6096576E-5
684,"Great Valley 02, Subsection 1",1.0E-5,0.001,1.884334E-5
685,"Great Valley 02, Subsection 2",2.0E-5,0.002,2.3075945E-5
686,"Great Valley 02, Subsection 3",2.0E-5,0.002,3.0836116E-5
687,"Great Valley 02, Subsection 4",2.0E-5,0.002,3.0836116E-5
688,"Great Valley 03 Mysterious Ridge, Subsection 0",1.7E-4,0.017,2.154497E-4
689,"Great Valley 03 Mysterious Ridge, Subsection 1",1.9E-4,0.019,2.7812916E-4
690,"Great Valley 03 Mysterious Ridge, Subsection 2",2.6E-4,0.026,3.3741436E-4
691,"Great Valley 03 Mysterious Ridge, Subsection 3",2.7E-4,0.027,3.7159905E-4
692,"Great Valley 03 Mysterious Ridge, Subsection 4",3.2E-4,0.032,4.043414E-4
693,"Great Valley 03 Mysterious Ridge, Subsection 5",3.5E-4,0.035,4.3084184E-4
694,"Great Valley 03 Mysterious Ridge, Subsection 6",3.6E-4,0.036,4.5201706E-4
695,"Great Valley 03 Mysterious Ridge, Subsection 7",3.6E-4,0.036,4.4905514E-4
