Subsection Index,Subsection Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
1017,"Kern Canyon (North Kern) 2011, Subsection 6",1.32E-4,0.13,1.9121451E-4
1018,"Kern Canyon (South Kern) 2011, Subsection 0",6.6E-5,0.065,1.1707676E-4
1019,"Kern Canyon (South Kern) 2011, Subsection 1",7.2E-5,0.07,1.2967436E-4
1020,"Kern Canyon (South Kern) 2011, Subsection 2",5.7E-5,0.057,1.193149E-4
1021,"Kern Canyon (South Kern) 2011, Subsection 3",6.4E-5,0.063,1.2150674E-4
1022,"Kern Canyon (South Kern) 2011, Subsection 4",6.6E-5,0.066,1.3407337E-4
1023,"Kern Canyon (South Kern) 2011, Subsection 5",5.9E-5,0.059,1.1976418E-4
1024,"Kickapoo, Subsection 0",6.28E-4,0.561,0.0013319205
1025,"Kickapoo, Subsection 1",6.28E-4,0.561,0.0013319205
1026,"King Range 2011 CFM, Subsection 0",1.44E-4,0.137,1.7197824E-4
1027,"King Range 2011 CFM, Subsection 1",1.71E-4,0.163,1.8633466E-4
1028,"King Range 2011 CFM, Subsection 2",2.3E-4,0.221,1.966235E-4
1029,"King Range 2011 CFM, Subsection 3",3.06E-4,0.29,2.359777E-4
1030,"King Range 2011 CFM, Subsection 4",8.33E-4,0.719,3.4736E-4
1031,"King Range 2011 CFM, Subsection 5",0.001338,0.941,5.1262963E-4
1032,"King Range 2011 CFM, Subsection 6",0.001242,0.914,4.785703E-4
1033,"La Panza 2011, Subsection 0",1.16E-4,0.109,6.79028E-5
1034,"La Panza 2011, Subsection 1",1.28E-4,0.12,7.551442E-5
1035,"La Panza 2011, Subsection 2",1.34E-4,0.129,8.086812E-5
1036,"La Panza 2011, Subsection 3",1.28E-4,0.127,8.218491E-5
1037,"La Panza 2011, Subsection 4",1.0E-4,0.098,7.2890434E-5
1038,"La Panza 2011, Subsection 5",8.7E-5,0.087,7.614037E-5
1039,"La Panza 2011, Subsection 6",8.1E-5,0.08,7.780239E-5
1040,"La Panza 2011, Subsection 7",1.03E-4,0.102,9.784039E-5
1041,"La Panza 2011, Subsection 8",9.1E-5,0.09,8.93848E-5
1042,"Laguna Salada, Subsection 0",0.002257,0.945,0.0021605047
1043,"Laguna Salada, Subsection 1",0.002373,0.957,0.0023247486
1044,"Laguna Salada, Subsection 2",0.001387,0.83,0.0016590516
1045,"Laguna Salada, Subsection 3",0.001252,0.779,0.0015599611
1046,"Laguna Salada, Subsection 4",0.001156,0.751,0.0014605968
1047,"Laguna Salada, Subsection 5",0.001156,0.756,0.001466555
1048,"Laguna Salada, Subsection 6",0.001091,0.75,0.0014060895
1049,"Laguna Salada, Subsection 7",0.001102,0.759,0.0014227034
1050,"Laguna Salada, Subsection 8",0.001073,0.754,0.001402753
1051,"Laguna Salada, Subsection 9",0.001101,0.773,0.0014466279
1052,"Laguna Salada, Subsection 10",0.001104,0.772,0.0014549955
1053,"Laguna Salada, Subsection 11",0.001157,0.781,0.0015320309
1054,"Laguna Salada, Subsection 12",0.001221,0.796,0.0016313951
1055,"Laguna Salada, Subsection 13",0.001689,0.882,0.0022921523
1056,"Laguna Salada, Subsection 14",0.001545,0.852,0.00212065
1057,"Lake Isabella (Seismicity), Subsection 0",1.08E-4,0.107,2.3741215E-4
1058,"Lake Isabella (Seismicity), Subsection 1",1.23E-4,0.121,2.5215367E-4
1059,"Lake Isabella (Seismicity), Subsection 2",9.7E-5,0.092,1.893064E-4
1060,"Lake Isabella (Seismicity), Subsection 3",8.7E-5,0.083,1.7518757E-4
1061,"Lake Isabella (Seismicity), Subsection 4",9.7E-5,0.095,1.7605904E-4
1062,"Lake Isabella (Seismicity), Subsection 5",1.25E-4,0.125,1.9428838E-4
1063,"Lake Isabella (Seismicity), Subsection 6",1.69E-4,0.167,2.5801337E-4
1064,"Lake Isabella (Seismicity), Subsection 7",1.59E-4,0.157,2.4137762E-4
1065,"Las Positas, Subsection 0",4.36E-4,0.42,5.561965E-4
1066,"Las Positas, Subsection 1",4.36E-4,0.42,5.561965E-4
1067,"Last Chance, Subsection 0",4.7E-5,0.047,1.0099404E-4
1068,"Last Chance, Subsection 1",5.0E-5,0.05,1.069701E-4
1069,"Last Chance, Subsection 2",7.4E-5,0.073,1.4460785E-4
1070,"Last Chance, Subsection 3",6.3E-5,0.063,1.2961653E-4
1071,"Lenwood-Lockhart-Old Woman Springs, Subsection 0",5.41E-4,0.462,7.804279E-4
1072,"Lenwood-Lockhart-Old Woman Springs, Subsection 1",5.81E-4,0.493,8.32646E-4
1073,"Lenwood-Lockhart-Old Woman Springs, Subsection 2",4.28E-4,0.401,5.4212456E-4
1074,"Lenwood-Lockhart-Old Woman Springs, Subsection 3",3.75E-4,0.355,4.9297593E-4
1075,"Lenwood-Lockhart-Old Woman Springs, Subsection 4",3.34E-4,0.325,4.4773737E-4
1076,"Lenwood-Lockhart-Old Woman Springs, Subsection 5",3.17E-4,0.309,4.224908E-4
1077,"Lenwood-Lockhart-Old Woman Springs, Subsection 6",2.85E-4,0.279,3.9765073E-4
1078,"Lenwood-Lockhart-Old Woman Springs, Subsection 7",2.67E-4,0.261,3.8682984E-4
1079,"Lenwood-Lockhart-Old Woman Springs, Subsection 8",2.46E-4,0.241,3.6009686E-4
1080,"Lenwood-Lockhart-Old Woman Springs, Subsection 9",2.39E-4,0.234,3.5590385E-4
1081,"Lenwood-Lockhart-Old Woman Springs, Subsection 10",2.41E-4,0.234,3.511874E-4
1082,"Lenwood-Lockhart-Old Woman Springs, Subsection 11",2.41E-4,0.23,3.5440293E-4
1083,"Lenwood-Lockhart-Old Woman Springs, Subsection 12",2.38E-4,0.231,3.5547823E-4
1084,"Lenwood-Lockhart-Old Woman Springs, Subsection 13",2.48E-4,0.239,3.6004445E-4
1085,"Lenwood-Lockhart-Old Woman Springs, Subsection 14",2.53E-4,0.244,3.6413225E-4
1086,"Lenwood-Lockhart-Old Woman Springs, Subsection 15",2.71E-4,0.259,3.856704E-4
1087,"Lenwood-Lockhart-Old Woman Springs, Subsection 16",3.03E-4,0.289,3.9961422E-4
1088,"Lenwood-Lockhart-Old Woman Springs, Subsection 17",3.48E-4,0.323,4.484537E-4
1089,"Lenwood-Lockhart-Old Woman Springs, Subsection 18",3.5E-4,0.324,4.4536692E-4
1090,"Lenwood-Lockhart-Old Woman Springs, Subsection 19",3.79E-4,0.326,4.6462502E-4
1091,"Lenwood-Lockhart-Old Woman Springs, Subsection 20",3.97E-4,0.335,4.933362E-4
1092,"Lenwood-Lockhart-Old Woman Springs, Subsection 21",6.12E-4,0.479,7.8450725E-4
1093,"Lenwood-Lockhart-Old Woman Springs, Subsection 22",5.6E-4,0.465,7.1481476E-4
1094,"Likely 2011 CFM, Subsection 0",3.65E-4,0.308,5.318948E-4
1095,"Likely 2011 CFM, Subsection 1",3.84E-4,0.321,5.6365994E-4
1096,"Likely 2011 CFM, Subsection 2",3.95E-4,0.324,5.418798E-4
1097,"Likely 2011 CFM, Subsection 3",3.37E-4,0.283,4.321904E-4
1098,"Likely 2011 CFM, Subsection 4",3.02E-4,0.257,3.9452466E-4
1099,"Likely 2011 CFM, Subsection 5",2.94E-4,0.258,3.8015615E-4
1100,"Likely 2011 CFM, Subsection 6",2.79E-4,0.251,3.6287023E-4
1101,"Likely 2011 CFM, Subsection 7",2.74E-4,0.25,3.5163653E-4
1102,"Likely 2011 CFM, Subsection 8",2.68E-4,0.248,3.4465792E-4
1103,"Likely 2011 CFM, Subsection 9",2.67E-4,0.239,3.4510816E-4
1104,"Likely 2011 CFM, Subsection 10",2.64E-4,0.239,3.4202068E-4
1105,"Likely 2011 CFM, Subsection 11",2.7E-4,0.246,3.4471526E-4
1106,"Likely 2011 CFM, Subsection 12",2.82E-4,0.259,3.563203E-4
1107,"Likely 2011 CFM, Subsection 13",2.87E-4,0.256,3.6693548E-4
1108,"Likely 2011 CFM, Subsection 14",3.06E-4,0.27,3.872983E-4
1109,"Likely 2011 CFM, Subsection 15",3.27E-4,0.282,4.0397077E-4
1110,"Likely 2011 CFM, Subsection 16",3.39E-4,0.291,4.388351E-4
1111,"Likely 2011 CFM, Subsection 17",4.01E-4,0.335,5.3980836E-4
1112,"Likely 2011 CFM, Subsection 18",4.03E-4,0.334,5.626003E-4
1113,"Likely 2011 CFM, Subsection 19",3.76E-4,0.319,5.2899565E-4
1114,"Lions Head 2011 CFM, Subsection 0",3.2E-5,0.032,2.2027643E-5
1115,"Lions Head 2011 CFM, Subsection 1",3.8E-5,0.038,2.6124835E-5
1116,"Lions Head 2011 CFM, Subsection 2",3.0E-5,0.03,2.0100615E-5
1117,"Lions Head 2011 CFM, Subsection 3",2.1E-5,0.021,1.7428907E-5
1118,"Lions Head 2011 CFM, Subsection 4",1.3E-5,0.013,1.5568976E-5
1119,"Lions Head 2011 CFM, Subsection 5",1.3E-5,0.013,1.4449054E-5
1120,"Lions Head 2011 CFM, Subsection 6",1.4E-5,0.014,1.2911723E-5
1121,"Lions Head 2011 CFM, Subsection 7",1.0E-5,0.01,1.2924472E-5
1122,"Lions Head 2011 CFM, Subsection 8",9.0E-6,0.009,1.1929157E-5
1123,"Lions Head 2011 CFM, Subsection 9",9.0E-6,0.009,1.2710962E-5
1124,"Lions Head 2011 CFM, Subsection 10",8.0E-6,0.008,1.1235189E-5
1125,"Little Lake, Subsection 0",3.34E-4,0.316,7.2082534E-4
1126,"Little Lake, Subsection 1",3.73E-4,0.352,7.962256E-4
1127,"Little Lake, Subsection 2",2.84E-4,0.271,5.788345E-4
1128,"Little Lake, Subsection 3",3.23E-4,0.297,6.316392E-4
1129,"Little Lake, Subsection 4",3.34E-4,0.306,6.47812E-4
1130,"Little Lake, Subsection 5",3.86E-4,0.353,7.488839E-4
1131,"Little Lake, Subsection 6",3.66E-4,0.337,7.103582E-4
1132,"Little Salmon (Offshore), Subsection 0",6.93E-4,0.593,7.9290965E-4
1133,"Little Salmon (Offshore), Subsection 1",7.54E-4,0.621,8.832543E-4
1134,"Little Salmon (Offshore), Subsection 2",9.03E-4,0.688,0.001051759
1135,"Little Salmon (Offshore), Subsection 3",8.18E-4,0.646,9.53742E-4
1136,"Little Salmon (Onshore), Subsection 0",0.001824,0.961,0.0018554061
1137,"Little Salmon (Onshore), Subsection 1",0.002163,0.973,0.0021697474
1138,"Little Salmon (Onshore), Subsection 2",0.001677,0.957,0.001670263
1139,"Los Alamos 2011 CFM, Subsection 0",3.39E-4,0.326,2.194528E-4
1140,"Los Alamos 2011 CFM, Subsection 1",3.88E-4,0.366,2.4150604E-4
1141,"Los Alamos 2011 CFM, Subsection 2",3.51E-4,0.336,2.0658715E-4
1142,"Los Alamos extension, Subsection 0",3.84E-4,0.361,2.0947917E-4
1143,"Los Alamos extension, Subsection 1",3.84E-4,0.361,2.0947917E-4
1144,"Los Medanos - Roe Island, Subsection 0",5.8E-5,0.057,4.731268E-5
1145,"Los Medanos - Roe Island, Subsection 1",5.8E-5,0.057,4.731268E-5
1146,"Los Osos 2011, Subsection 0",8.4E-5,0.084,9.8530836E-5
1147,"Los Osos 2011, Subsection 1",8.9E-5,0.089,1.0571978E-4
1148,"Los Osos 2011, Subsection 2",8.4E-5,0.083,1.0812558E-4
1149,"Los Osos 2011, Subsection 3",1.01E-4,0.098,1.1340118E-4
1150,"Los Osos 2011, Subsection 4",1.16E-4,0.111,1.2487895E-4
1151,"Los Osos 2011, Subsection 5",1.87E-4,0.177,1.876386E-4
1152,"Los Osos 2011, Subsection 6",1.79E-4,0.17,1.794329E-4
1153,"Lost Hills, Subsection 0",7.39E-4,0.594,7.617642E-4
1154,"Lost Hills, Subsection 1",7.97E-4,0.611,8.09251E-4
1155,"Lost Hills, Subsection 2",6.61E-4,0.549,6.6056586E-4
1156,"Lost Hills, Subsection 3",8.05E-4,0.623,8.0516434E-4
1157,"Lost Hills, Subsection 4",7.55E-4,0.601,7.591251E-4
1158,"Ludlow, Subsection 0",3.32E-4,0.313,3.91918E-4
1159,"Ludlow, Subsection 1",3.66E-4,0.337,4.271048E-4
1160,"Ludlow, Subsection 2",2.52E-4,0.232,3.210419E-4
1161,"Ludlow, Subsection 3",2.75E-4,0.246,3.614272E-4
1162,"Ludlow, Subsection 4",2.6E-4,0.239,3.283566E-4
1163,"Ludlow, Subsection 5",2.44E-4,0.227,3.1215575E-4
1164,"Ludlow, Subsection 6",2.62E-4,0.247,3.146447E-4
1165,"Ludlow, Subsection 7",2.62E-4,0.246,3.175023E-4
1166,"Ludlow, Subsection 8",2.76E-4,0.254,3.155348E-4
1167,"Ludlow, Subsection 9",2.91E-4,0.264,3.3419937E-4
1168,"Ludlow, Subsection 10",3.19E-4,0.281,3.389255E-4
1169,"Ludlow, Subsection 11",4.18E-4,0.363,4.095633E-4
1170,"Ludlow, Subsection 12",3.88E-4,0.344,3.792471E-4
1171,"Maacama 2011 CFM, Subsection 0",1.15E-4,0.108,1.5657788E-4
1172,"Maacama 2011 CFM, Subsection 1",6.95E-4,0.524,9.3753653E-4
1173,"Maacama 2011 CFM, Subsection 2",0.00114,0.732,0.0014820066
1174,"Maacama 2011 CFM, Subsection 3",0.001394,0.81,0.0017609341
1175,"Maacama 2011 CFM, Subsection 4",0.001613,0.861,0.0020561654
1176,"Maacama 2011 CFM, Subsection 5",0.001865,0.907,0.0023986434
1177,"Maacama 2011 CFM, Subsection 6",0.002139,0.934,0.002753586
1178,"Maacama 2011 CFM, Subsection 7",0.002351,0.948,0.0030228395
1179,"Maacama 2011 CFM, Subsection 8",0.002496,0.956,0.0032064326
1180,"Maacama 2011 CFM, Subsection 9",0.002574,0.961,0.003268639
1181,"Maacama 2011 CFM, Subsection 10",0.002612,0.962,0.003291513
1182,"Maacama 2011 CFM, Subsection 11",0.002645,0.961,0.003293207
1183,"Maacama 2011 CFM, Subsection 12",0.002652,0.959,0.0032709364
1184,"Maacama 2011 CFM, Subsection 13",0.002668,0.965,0.0032359934
1185,"Maacama 2011 CFM, Subsection 14",0.002689,0.966,0.0032128186
1186,"Maacama 2011 CFM, Subsection 15",0.00272,0.967,0.0031915645
1187,"Maacama 2011 CFM, Subsection 16",0.002779,0.971,0.0031771855
1188,"Maacama 2011 CFM, Subsection 17",0.002795,0.971,0.0031695196
1189,"Maacama 2011 CFM, Subsection 18",0.002876,0.974,0.0032042197
1190,"Maacama 2011 CFM, Subsection 19",0.003022,0.979,0.0032731208
1191,"Maacama 2011 CFM, Subsection 20",0.003119,0.983,0.0033196423
1192,"Maacama 2011 CFM, Subsection 21",0.00327,0.984,0.0034075193
1193,"Maacama 2011 CFM, Subsection 22",0.003609,0.991,0.0036718026
1194,"Maacama 2011 CFM, Subsection 23",0.00389,0.992,0.003896316
1195,"Maacama 2011 CFM, Subsection 24",0.004191,0.992,0.004110804
1196,"Maacama 2011 CFM, Subsection 25",0.004377,0.993,0.0042244024
1197,"Maacama 2011 CFM, Subsection 26",0.004814,0.993,0.0045582186
1198,"Maacama 2011 CFM, Subsection 27",0.005516,0.996,0.0052154497
1199,"Maacama 2011 CFM, Subsection 28",0.005158,0.996,0.0048101177
1200,"Mad River (alt1), Subsection 0",2.92E-4,0.281,3.271191E-4
1201,"Mad River (alt1), Subsection 1",3.12E-4,0.297,3.5132095E-4
1202,"Mad River (alt1), Subsection 2",4.31E-4,0.387,4.0714353E-4
1203,"Mad River (alt1), Subsection 3",4.19E-4,0.38,3.8262046E-4
1204,"Malibu Coast (Extension) alt 1, Subsection 0",1.32E-4,0.129,2.1804185E-4
1205,"Malibu Coast (Extension) alt 1, Subsection 1",1.4E-4,0.135,2.3085E-4
1206,"Malibu Coast (Extension) alt 1, Subsection 2",1.41E-4,0.135,2.229321E-4
1207,"Malibu Coast (Extension) alt 1, Subsection 3",1.78E-4,0.173,2.704557E-4
1208,"Malibu Coast (Extension) alt 1, Subsection 4",1.97E-4,0.19,2.8197173E-4
1209,"Malibu Coast (Extension) alt 1, Subsection 5",2.1E-4,0.196,2.7634756E-4
1210,"Malibu Coast (Extension) alt 1, Subsection 6",1.91E-4,0.177,2.4770704E-4
1211,"Malibu Coast (Extension) alt 1, Subsection 7",1.96E-4,0.185,2.3741827E-4
1212,"Malibu Coast (Extension) alt 1, Subsection 8",1.75E-4,0.165,2.1500656E-4
1213,"Malibu Coast alt 1, Subsection 0",2.89E-4,0.274,4.6999758E-4
1214,"Malibu Coast alt 1, Subsection 1",3.16E-4,0.296,5.1757344E-4
1215,"Malibu Coast alt 1, Subsection 2",3.23E-4,0.298,5.3252076E-4
1216,"Malibu Coast alt 1, Subsection 3",3.33E-4,0.302,5.3451624E-4
1217,"Malibu Coast alt 1, Subsection 4",3.49E-4,0.314,5.4107024E-4
1218,"Malibu Coast alt 1, Subsection 5",3.78E-4,0.341,5.994762E-4
1219,"Malibu Coast alt 1, Subsection 6",4.36E-4,0.383,7.040584E-4
1220,"Malibu Coast alt 1, Subsection 7",4.42E-4,0.381,7.592289E-4
1221,"Malibu Coast alt 1, Subsection 8",4.25E-4,0.367,7.4286683E-4
1222,"Malibu Coast alt 1, Subsection 9",4.08E-4,0.355,6.9505355E-4
1223,"Manix-Afton Hills, Subsection 0",2.91E-4,0.269,3.457339E-4
1224,"Manix-Afton Hills, Subsection 1",3.44E-4,0.311,4.1266627E-4
1225,"Manix-Afton Hills, Subsection 2",2.78E-4,0.267,3.4000337E-4
1226,"Manix-Afton Hills, Subsection 3",2.9E-4,0.279,3.5172832E-4
1227,"Manix-Afton Hills, Subsection 4",3.0E-4,0.287,3.577853E-4
1228,"Manix-Afton Hills, Subsection 5",3.01E-4,0.288,3.6076177E-4
1229,"Manix-Afton Hills, Subsection 6",3.17E-4,0.302,3.784087E-4
1230,"Manix-Afton Hills, Subsection 7",3.85E-4,0.351,4.688725E-4
1231,"Manix-Afton Hills, Subsection 8",3.64E-4,0.337,4.4252948E-4
1232,"McKinleyville (alt1), Subsection 0",2.08E-4,0.205,2.4563045E-4
1233,"McKinleyville (alt1), Subsection 1",2.42E-4,0.235,2.8227214E-4
1234,"McKinleyville (alt1), Subsection 2",3.11E-4,0.299,2.8980972E-4
1235,"McKinleyville (alt1), Subsection 3",5.42E-4,0.502,4.2258887E-4
1236,"McKinleyville (alt1), Subsection 4",5.21E-4,0.491,4.0061632E-4
1237,"McLean Lake, Subsection 0",7.26E-4,0.613,4.9191684E-4
1238,"McLean Lake, Subsection 1",8.01E-4,0.645,5.4455915E-4
1239,"McLean Lake, Subsection 2",5.14E-4,0.471,3.788316E-4
1240,"McLean Lake, Subsection 3",4.69E-4,0.432,3.5686034E-4
1241,"McLean Lake, Subsection 4",4.42E-4,0.419,3.3610003E-4
1242,"McLean Lake, Subsection 5",4.49E-4,0.421,3.3514274E-4
1243,"McLean Lake, Subsection 6",4.65E-4,0.432,3.463018E-4
1244,"McLean Lake, Subsection 7",4.61E-4,0.431,3.5333715E-4
1245,"McLean Lake, Subsection 8",5.5E-4,0.488,4.786061E-4
1246,"McLean Lake, Subsection 9",5.04E-4,0.457,4.3465476E-4
1247,"Mendocino, Subsection 0",0.010475,1.0,0.010486208
1248,"Mendocino, Subsection 1",0.01121,1.0,0.01125036
1249,"Mendocino, Subsection 2",0.011598,1.0,0.011714816
1250,"Mendocino, Subsection 3",0.012004,1.0,0.012104695
1251,"Mendocino, Subsection 4",0.01307,1.0,0.013126405
1252,"Mendocino, Subsection 5",0.013169,1.0,0.0132704135
1253,"Mendocino, Subsection 6",0.012626,1.0,0.012711963
1254,"Mendocino, Subsection 7",0.005324,1.0,0.005207227
1255,"Mendocino, Subsection 8",0.002062,0.914,0.0022364778
1256,"Mendocino, Subsection 9",0.001575,0.838,0.0017722549
1257,"Mendocino, Subsection 10",0.001354,0.799,0.001582889
1258,"Mendocino, Subsection 11",0.001306,0.785,0.0015522566
1259,"Mendocino, Subsection 12",0.001264,0.775,0.0015443058
1260,"Mendocino, Subsection 13",0.001248,0.77,0.0015580625
1261,"Mendocino, Subsection 14",0.001233,0.763,0.0015755056
1262,"Mendocino, Subsection 15",0.00122,0.76,0.001602419
1263,"Mendocino, Subsection 16",0.001212,0.76,0.0016229567
1264,"Mendocino, Subsection 17",0.001222,0.76,0.0016620874
1265,"Mendocino, Subsection 18",0.001315,0.773,0.0018921675
1266,"Mendocino, Subsection 19",0.001397,0.79,0.0021371453
1267,"Mendocino, Subsection 20",0.001482,0.81,0.0024288832
1268,"Mendocino, Subsection 21",0.001489,0.812,0.0025589883
1269,"Mendocino, Subsection 22",0.001511,0.817,0.0026351458
1270,"Mendocino, Subsection 23",0.001534,0.82,0.0027744544
1271,"Mendocino, Subsection 24",0.001596,0.818,0.002946116
1272,"Mendocino, Subsection 25",0.001644,0.832,0.0031223714
1273,"Mendocino, Subsection 26",0.001705,0.842,0.0033074901
1274,"Mendocino, Subsection 27",0.001769,0.86,0.0035052416
1275,"Mendocino, Subsection 28",0.00183,0.866,0.0036809312
1276,"Mendocino, Subsection 29",0.001909,0.867,0.003885825
1277,"Mendocino, Subsection 30",0.002042,0.889,0.0041814074
1278,"Mendocino, Subsection 31",0.002098,0.901,0.0044235336
1279,"Mendocino, Subsection 32",0.002294,0.926,0.004916236
1280,"Mendocino, Subsection 33",0.002548,0.941,0.0055269897
1281,"Mendocino, Subsection 34",0.00329,0.982,0.007286322
1282,"Mendocino, Subsection 35",0.003163,0.98,0.0071056434
1283,"Mission (connected) 2011 CFM, Subsection 0",9.81E-4,0.681,6.60843E-4
1284,"Mission (connected) 2011 CFM, Subsection 1",0.001076,0.72,7.2511024E-4
1285,"Mission (connected) 2011 CFM, Subsection 2",0.001077,0.739,7.154893E-4
1286,"Mission (connected) 2011 CFM, Subsection 3",0.001114,0.763,7.2656095E-4
1287,"Mission (connected) 2011 CFM, Subsection 4",0.001137,0.771,7.410365E-4
1288,"Mission (connected) 2011 CFM, Subsection 5",0.001076,0.751,7.252329E-4
1289,"Mission (connected) 2011 CFM, Subsection 6",0.001056,0.741,7.1550376E-4
1290,"Mission (connected) 2011 CFM, Subsection 7",9.97E-4,0.719,7.0367695E-4
1291,"Mission (connected) 2011 CFM, Subsection 8",9.33E-4,0.687,6.8378536E-4
1292,"Mission (connected) 2011 CFM, Subsection 9",8.79E-4,0.648,6.588618E-4
1293,"Mission (connected) 2011 CFM, Subsection 10",8.15E-4,0.602,6.4747874E-4
1294,"Mission (connected) 2011 CFM, Subsection 11",7.18E-4,0.545,5.8959855E-4
1295,"Mission Creek, Subsection 0",2.9E-4,0.274,3.8724495E-4
1296,"Mission Creek, Subsection 1",3.24E-4,0.303,4.2069118E-4
1297,"Mission Creek, Subsection 2",2.86E-4,0.266,3.613847E-4
1298,"Mission Creek, Subsection 3",2.8E-4,0.263,3.5405028E-4
1299,"Mission Hills 2011, Subsection 0",5.9E-4,0.489,9.791775E-4
1300,"Mission Hills 2011, Subsection 1",5.9E-4,0.489,9.791775E-4
1301,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 0",0.002166,0.94,0.0015211746
1302,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 1",0.002204,0.942,0.0015492296
1303,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 2",0.002083,0.933,0.001483691
1304,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 3",8.06E-4,0.592,5.8503926E-4
1305,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 4",7.16E-4,0.582,4.9166626E-4
1306,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 5",7.14E-4,0.593,4.935423E-4
1307,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 6",7.26E-4,0.596,5.0528196E-4
1308,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 7",6.54E-4,0.563,4.709122E-4
1309,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 8",5.89E-4,0.513,4.4949108E-4
1310,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 9",4.2E-4,0.377,3.786915E-4
1311,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 10",3.82E-4,0.347,3.5941196E-4
1312,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 11",3.41E-4,0.313,3.4608264E-4
1313,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 12",3.27E-4,0.299,3.4315966E-4
1314,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 13",2.96E-4,0.277,3.4638972E-4
1315,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 14",2.99E-4,0.282,3.597224E-4
1316,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 15",3.4E-4,0.314,4.0917017E-4
1317,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 16",3.54E-4,0.328,4.23816E-4
1318,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 17",3.27E-4,0.305,4.035457E-4
1319,"Mohawk Valley 2011 CFM, Subsection 0",3.1E-4,0.3,6.059214E-4
1320,"Mohawk Valley 2011 CFM, Subsection 1",3.32E-4,0.315,6.4692297E-4
1321,"Mohawk Valley 2011 CFM, Subsection 2",2.27E-4,0.221,4.6895762E-4
1322,"Mohawk Valley 2011 CFM, Subsection 3",2.24E-4,0.219,4.7383885E-4
1323,"Mohawk Valley 2011 CFM, Subsection 4",2.06E-4,0.2,4.443827E-4
1324,"Mohawk Valley 2011 CFM, Subsection 5",2.19E-4,0.212,4.594449E-4
1325,"Mohawk Valley 2011 CFM, Subsection 6",2.13E-4,0.206,4.537747E-4
1326,"Mohawk Valley 2011 CFM, Subsection 7",3.13E-4,0.29,6.3357793E-4
1327,"Mohawk Valley 2011 CFM, Subsection 8",2.9E-4,0.272,5.9157226E-4
1328,"Mono Lake 2011 CFM, Subsection 0",7.52E-4,0.579,9.984716E-4
1329,"Mono Lake 2011 CFM, Subsection 1",8.02E-4,0.597,0.0010614097
1330,"Mono Lake 2011 CFM, Subsection 2",7.41E-4,0.58,9.759777E-4
1331,"Monte Vista - Shannon 2011 CFM, Subsection 0",0.001499,0.955,6.816464E-4
1332,"Monte Vista - Shannon 2011 CFM, Subsection 1",0.001577,0.961,7.249294E-4
1333,"Monte Vista - Shannon 2011 CFM, Subsection 2",0.001228,0.87,5.7903916E-4
1334,"Monte Vista - Shannon 2011 CFM, Subsection 3",5.52E-4,0.487,3.8200815E-4
1335,"Monte Vista - Shannon 2011 CFM, Subsection 4",6.76E-4,0.587,4.4501948E-4
1336,"Monte Vista - Shannon 2011 CFM, Subsection 5",7.23E-4,0.617,5.153944E-4
1337,"Monte Vista - Shannon 2011 CFM, Subsection 6",6.94E-4,0.597,6.724308E-4
1338,"Monte Vista - Shannon 2011 CFM, Subsection 7",6.51E-4,0.573,6.4389827E-4
1339,"Monterey Bay-Tularcitos, Subsection 0",5.7E-4,0.472,6.620633E-4
1340,"Monterey Bay-Tularcitos, Subsection 1",6.24E-4,0.495,7.038681E-4
1341,"Monterey Bay-Tularcitos, Subsection 2",4.69E-4,0.416,5.117212E-4
1342,"Monterey Bay-Tularcitos, Subsection 3",4.31E-4,0.391,4.7291146E-4
1343,"Monterey Bay-Tularcitos, Subsection 4",4.01E-4,0.366,4.3649986E-4
1344,"Monterey Bay-Tularcitos, Subsection 5",3.93E-4,0.358,4.2415824E-4
1345,"Monterey Bay-Tularcitos, Subsection 6",3.96E-4,0.362,4.2017526E-4
1346,"Monterey Bay-Tularcitos, Subsection 7",3.92E-4,0.355,4.1907607E-4
1347,"Monterey Bay-Tularcitos, Subsection 8",3.97E-4,0.363,4.1153288E-4
1348,"Monterey Bay-Tularcitos, Subsection 9",4.35E-4,0.394,4.61794E-4
1349,"Monterey Bay-Tularcitos, Subsection 10",4.94E-4,0.428,5.092471E-4
1350,"Monterey Bay-Tularcitos, Subsection 11",6.92E-4,0.553,7.009637E-4
