Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Triggered Mean Annual Rate,Triggered 500 Year Prob,Triggered Primary Mean Annual Rate,Long-Term Fault System Solution Rate
255,"Carlsbad, Subsection 5",1.0E-5,0.005,2.0E-6,0.001,0.0,2.307647E-5
256,"Carlsbad, Subsection 6",1.0E-5,0.005,2.0E-6,0.001,0.0,2.307647E-5
257,"Carson Range (Genoa), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
258,"Carson Range (Genoa), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
259,"Carson Range (Genoa), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
260,"Carson Range (Genoa), Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
261,"Carson Range (Genoa), Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
262,"Carson Range (Genoa), Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
263,"Carson Range (Genoa), Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
264,"Casmalia 2011 CFM, Subsection 0",2.0E-5,0.01,2.0E-6,0.001,2.0E-6,4.177925E-5
265,"Casmalia 2011 CFM, Subsection 1",2.4E-5,0.012,2.0E-6,0.001,2.0E-6,4.5097935E-5
266,"Casmalia 2011 CFM, Subsection 2",2.4E-5,0.012,2.0E-6,0.001,2.0E-6,4.5765737E-5
267,"Casmalia 2011 CFM, Subsection 3",2.6E-5,0.013,2.0E-6,0.001,2.0E-6,4.6259705E-5
268,"Casmalia 2011 CFM, Subsection 4",3.0E-5,0.015,2.0E-6,0.001,2.0E-6,4.8617578E-5
269,"Casmalia 2011 CFM, Subsection 5",2.4E-5,0.012,2.0E-6,0.001,2.0E-6,4.9709968E-5
270,"Casmalia 2011 CFM, Subsection 6",2.8E-5,0.014,2.0E-6,0.001,2.0E-6,4.88436E-5
271,"Casmalia 2011 CFM, Subsection 7",2.8E-5,0.014,2.0E-6,0.001,2.0E-6,4.700042E-5
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0
287,"Cerro Prieto, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
288,"Cerro Prieto, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
289,"Cerro Prieto, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
290,"Cerro Prieto, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
291,"Cerro Prieto, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
292,"Cerro Prieto, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
293,"Cerro Prieto, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
294,"Cerro Prieto, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
295,"Cerro Prieto, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
296,"Cerro Prieto, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
297,"Cerro Prieto, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
298,"Cerro Prieto, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
299,"Channel Islands Thrust, Subsection 0",3.2E-5,0.016,0.0,0.0,0.0,4.452894E-5
300,"Channel Islands Thrust, Subsection 1",3.2E-5,0.016,0.0,0.0,0.0,4.5091892E-5
301,"Channel Islands Thrust, Subsection 2",4.0E-5,0.02,0.0,0.0,0.0,5.722802E-5
302,"Channel Islands Thrust, Subsection 3",4.4E-5,0.022,0.0,0.0,0.0,6.595707E-5
303,"Channel Islands Thrust, Subsection 4",3.4E-5,0.017,0.0,0.0,0.0,4.793222E-5
304,"Channel Islands Thrust, Subsection 5",3.0E-5,0.015,0.0,0.0,0.0,4.4445987E-5
305,"Channel Islands Western Deep Ramp, Subsection 0",1.4E-5,0.007,0.0,0.0,0.0,2.8573355E-5
306,"Channel Islands Western Deep Ramp, Subsection 1",3.6E-5,0.017,0.0,0.0,0.0,5.6754714E-5
307,"Channel Islands Western Deep Ramp, Subsection 2",3.6E-5,0.017,0.0,0.0,0.0,5.788248E-5
308,"Channel Islands Western Deep Ramp, Subsection 3",2.0E-5,0.01,0.0,0.0,0.0,3.4244127E-5
309,"Channel Islands Western Deep Ramp, Subsection 4",1.4E-5,0.007,0.0,0.0,0.0,2.9365527E-5
310,"Channel Islands Western Deep Ramp, Subsection 5",1.4E-5,0.007,0.0,0.0,0.0,2.9170928E-5
311,"Chino alt 1, Subsection 0",1.4E-5,0.007,0.0,0.0,0.0,1.5587284E-5
312,"Chino alt 1, Subsection 1",1.8E-5,0.009,0.0,0.0,0.0,2.1992508E-5
313,"Chino alt 1, Subsection 2",2.0E-5,0.01,0.0,0.0,0.0,2.9494126E-5
314,"Chino alt 1, Subsection 3",2.8E-5,0.014,0.0,0.0,0.0,4.880828E-5
315,"Chino alt 1, Subsection 4",2.2E-5,0.011,0.0,0.0,0.0,3.5414105E-5
316,"Clamshell-Sawpit, Subsection 0",1.4E-5,0.007,0.0,0.0,0.0,3.2757504E-5
317,"Clamshell-Sawpit, Subsection 1",1.4E-5,0.007,0.0,0.0,0.0,3.2757504E-5
318,"Clayton, Subsection 0",0.0,0.0,0.0,0.0,0.0,5.111909E-6
319,"Clayton, Subsection 1",0.0,0.0,0.0,0.0,0.0,5.111909E-6
320,"Clayton, Subsection 2",0.0,0.0,0.0,0.0,0.0,4.8391116E-6
321,"Cleghorn, Subsection 0",7.2E-5,0.036,6.0E-6,0.003,2.0E-6,7.661616E-5
322,"Cleghorn, Subsection 1",7.2E-5,0.036,6.0E-6,0.003,2.0E-6,7.661616E-5
323,"Cleghorn, Subsection 2",6.2E-5,0.031,6.0E-6,0.003,2.0E-6,6.2792154E-5
324,"Cleghorn, Subsection 3",4.6E-5,0.023,6.0E-6,0.003,2.0E-6,5.235598E-5
325,"Cleghorn Lake, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
326,"Cleghorn Lake, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
327,"Cleghorn Lake, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
328,"Cleghorn Lake, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
329,"Cleghorn Lake, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
330,"Cleghorn Pass, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
331,"Cleghorn Pass, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
332,"Cleghorn Pass, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
333,"Cleghorn Pass, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
334,"Collayami 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
335,"Collayami 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
336,"Collayami 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
337,"Collayami 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
338,"Collayami 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
339,"Collayami 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
340,"Collayami 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
341,"Compton, Subsection 0",1.0E-5,0.005,0.0,0.0,0.0,2.104816E-5
342,"Compton, Subsection 1",1.0E-5,0.005,0.0,0.0,0.0,2.2354403E-5
343,"Compton, Subsection 2",4.0E-5,0.02,0.0,0.0,0.0,1.2479826E-4
344,"Compton, Subsection 3",3.4E-5,0.017,0.0,0.0,0.0,1.0701674E-4
345,"Compton, Subsection 4",3.2E-5,0.016,0.0,0.0,0.0,9.045305E-5
346,"Concord 2011 CFM, Subsection 0",7.4E-5,0.037,0.0,0.0,0.0,1.282483E-4
347,"Concord 2011 CFM, Subsection 1",7.4E-5,0.037,0.0,0.0,0.0,1.282483E-4
348,"Concord 2011 CFM, Subsection 2",7.2E-5,0.036,0.0,0.0,0.0,1.1297613E-4
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",3.2E-5,0.016,0.0,0.0,0.0,4.8984613E-5
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",3.2E-5,0.016,0.0,0.0,0.0,4.8984613E-5
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",3.2E-5,0.016,0.0,0.0,0.0,4.597598E-5
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",3.4E-5,0.017,0.0,0.0,0.0,4.8333663E-5
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",3.4E-5,0.017,0.0,0.0,0.0,5.026649E-5
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",3.4E-5,0.017,0.0,0.0,0.0,5.1346313E-5
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",2.0E-5,0.01,0.0,0.0,0.0,3.3848195E-5
356,"Coronado Bank alt1, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
357,"Coronado Bank alt1, Subsection 1",4.0E-6,0.002,0.0,0.0,0.0,3.5718563E-6
358,"Coronado Bank alt1, Subsection 2",4.0E-6,0.002,0.0,0.0,0.0,3.5718563E-6
359,"Coronado Bank alt1, Subsection 3",4.0E-6,0.002,0.0,0.0,0.0,3.5718563E-6
360,"Coronado Bank alt1, Subsection 4",4.0E-6,0.002,0.0,0.0,0.0,3.5079477E-6
361,"Coronado Bank alt1, Subsection 5",4.0E-6,0.002,0.0,0.0,0.0,3.2804876E-6
362,"Coronado Bank alt1, Subsection 6",4.0E-6,0.002,0.0,0.0,0.0,3.176127E-6
363,"Coronado Bank alt1, Subsection 7",4.0E-6,0.002,0.0,0.0,0.0,3.0745443E-6
364,"Coronado Bank alt1, Subsection 8",4.0E-6,0.002,0.0,0.0,0.0,3.0405802E-6
365,"Coronado Bank alt1, Subsection 9",4.0E-6,0.002,0.0,0.0,0.0,2.9197017E-6
366,"Coronado Bank alt1, Subsection 10",4.0E-6,0.002,0.0,0.0,0.0,2.8762138E-6
367,"Coronado Bank alt1, Subsection 11",4.0E-6,0.002,0.0,0.0,0.0,2.8636814E-6
368,"Coronado Bank alt1, Subsection 12",4.0E-6,0.002,0.0,0.0,0.0,2.8359664E-6
369,"Coronado Bank alt1, Subsection 13",4.0E-6,0.002,0.0,0.0,0.0,2.8134016E-6
370,"Coronado Bank alt1, Subsection 14",4.0E-6,0.002,0.0,0.0,0.0,2.7680517E-6
371,"Coronado Bank alt1, Subsection 15",4.0E-6,0.002,0.0,0.0,0.0,2.7469816E-6
372,"Coronado Bank alt1, Subsection 16",4.0E-6,0.002,0.0,0.0,0.0,2.6566508E-6
373,"Coronado Bank alt1, Subsection 17",4.0E-6,0.002,0.0,0.0,0.0,2.6369514E-6
374,"Coronado Bank alt1, Subsection 18",4.0E-6,0.002,0.0,0.0,0.0,2.6010734E-6
375,"Coronado Bank alt1, Subsection 19",4.0E-6,0.002,0.0,0.0,0.0,2.5063857E-6
376,"Coronado Bank alt1, Subsection 20",4.0E-6,0.002,0.0,0.0,0.0,2.2974543E-6
377,"Coronado Bank alt1, Subsection 21",4.0E-6,0.002,0.0,0.0,0.0,2.1732515E-6
378,"Coronado Bank alt1, Subsection 22",4.0E-6,0.002,0.0,0.0,0.0,2.0639775E-6
379,"Coronado Bank alt1, Subsection 23",4.0E-6,0.002,0.0,0.0,0.0,1.989864E-6
380,"Coronado Bank alt1, Subsection 24",4.0E-6,0.002,0.0,0.0,0.0,1.7838576E-6
381,"Coronado Bank alt1, Subsection 25",4.0E-6,0.002,0.0,0.0,0.0,1.6166296E-6
382,"Coronado Bank alt1, Subsection 26",4.0E-6,0.002,0.0,0.0,0.0,1.5069387E-6
383,"Coronado Bank alt1, Subsection 27",4.0E-6,0.002,0.0,0.0,0.0,1.3751753E-6
384,"Coronado Bank alt1, Subsection 28",4.0E-6,0.002,0.0,0.0,0.0,1.1667336E-6
385,"Coronado Bank alt1, Subsection 29",2.0E-6,0.001,0.0,0.0,0.0,8.5491763E-7
386,"Coronado Bank alt1, Subsection 30",0.0,0.0,0.0,0.0,0.0,4.854672E-7
387,"Coyote Canyon, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
388,"Coyote Canyon, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
389,"Coyote Canyon, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
390,"Coyote Canyon, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
391,"Coyote Canyon, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
392,"Coyote Canyon, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
393,"Coyote Canyon, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
394,"Coyote Lake, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
395,"Coyote Lake, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
396,"Coyote Lake, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
397,"Coyote Lake, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
398,"Coyote Lake, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
399,"Coyote Lake, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
400,"Coyote Lake, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
401,"Coyote Lake, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
402,"Cucamonga, Subsection 0",1.52E-4,0.075,4.0E-6,0.002,0.0,3.120557E-4
403,"Cucamonga, Subsection 1",1.62E-4,0.08,4.0E-6,0.002,0.0,3.2730584E-4
404,"Cucamonga, Subsection 2",1.64E-4,0.081,4.0E-6,0.002,0.0,3.2690843E-4
405,"Cucamonga, Subsection 3",1.26E-4,0.062,2.0E-6,0.001,0.0,2.7764158E-4
406,"Davis Creek, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
407,"Davis Creek, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
408,"Davis Creek, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
409,"Davis Creek, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
410,"Davis Creek, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
411,"Davis Creek, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
412,"Death Valley (Black Mtns Frontal), Subsection 0",2.94E-4,0.147,0.0,0.0,0.0,6.4998626E-4
413,"Death Valley (Black Mtns Frontal), Subsection 1",2.94E-4,0.147,0.0,0.0,0.0,6.50879E-4
414,"Death Valley (Black Mtns Frontal), Subsection 2",2.94E-4,0.147,0.0,0.0,0.0,6.4227317E-4
415,"Death Valley (Black Mtns Frontal), Subsection 3",2.92E-4,0.146,0.0,0.0,0.0,6.3406705E-4
416,"Death Valley (Black Mtns Frontal), Subsection 4",2.88E-4,0.144,0.0,0.0,0.0,6.283703E-4
417,"Death Valley (Black Mtns Frontal), Subsection 5",2.86E-4,0.143,0.0,0.0,0.0,6.227758E-4
418,"Death Valley (Black Mtns Frontal), Subsection 6",2.76E-4,0.138,0.0,0.0,0.0,6.1481085E-4
419,"Death Valley (Black Mtns Frontal), Subsection 7",2.76E-4,0.138,0.0,0.0,0.0,6.057374E-4
420,"Death Valley (Black Mtns Frontal), Subsection 8",2.72E-4,0.136,0.0,0.0,0.0,5.940569E-4
421,"Death Valley (Black Mtns Frontal), Subsection 9",2.66E-4,0.133,0.0,0.0,0.0,5.77463E-4
422,"Death Valley (Black Mtns Frontal), Subsection 10",2.38E-4,0.119,0.0,0.0,0.0,5.40555E-4
423,"Death Valley (Fish Lake Valley), Subsection 0",2.58E-4,0.129,2.0E-6,0.001,0.0,6.1090756E-4
424,"Death Valley (Fish Lake Valley), Subsection 1",2.58E-4,0.129,2.0E-6,0.001,0.0,6.1090756E-4
425,"Death Valley (Fish Lake Valley), Subsection 2",2.48E-4,0.124,2.0E-6,0.001,0.0,5.998931E-4
426,"Death Valley (Fish Lake Valley), Subsection 3",2.42E-4,0.121,2.0E-6,0.001,0.0,5.9032853E-4
427,"Death Valley (Fish Lake Valley), Subsection 4",2.38E-4,0.119,2.0E-6,0.001,0.0,5.803058E-4
428,"Death Valley (Fish Lake Valley), Subsection 5",2.34E-4,0.117,2.0E-6,0.001,0.0,5.707001E-4
429,"Death Valley (Fish Lake Valley), Subsection 6",2.32E-4,0.116,2.0E-6,0.001,0.0,5.593504E-4
430,"Death Valley (Fish Lake Valley), Subsection 7",2.24E-4,0.112,2.0E-6,0.001,0.0,5.4706895E-4
431,"Death Valley (Fish Lake Valley), Subsection 8",2.18E-4,0.109,2.0E-6,0.001,0.0,5.320174E-4
432,"Death Valley (Fish Lake Valley), Subsection 9",1.98E-4,0.099,2.0E-6,0.001,0.0,4.890795E-4
433,"Death Valley (Fish Lake Valley), Subsection 10",1.72E-4,0.086,2.0E-6,0.001,0.0,4.235539E-4
434,"Death Valley (Fish Lake Valley), Subsection 11",1.22E-4,0.061,2.0E-6,0.001,0.0,3.126944E-4
435,"Death Valley (No), Subsection 0",3.04E-4,0.152,0.0,0.0,0.0,6.754141E-4
436,"Death Valley (No), Subsection 1",3.04E-4,0.152,0.0,0.0,0.0,6.870391E-4
437,"Death Valley (No), Subsection 2",3.08E-4,0.154,2.0E-6,0.001,0.0,6.914336E-4
438,"Death Valley (No), Subsection 3",3.08E-4,0.154,2.0E-6,0.001,0.0,6.956363E-4
439,"Death Valley (No), Subsection 4",3.08E-4,0.154,2.0E-6,0.001,0.0,6.950539E-4
440,"Death Valley (No), Subsection 5",3.08E-4,0.154,2.0E-6,0.001,0.0,6.9409923E-4
441,"Death Valley (No), Subsection 6",3.08E-4,0.154,2.0E-6,0.001,0.0,6.9308566E-4
442,"Death Valley (No), Subsection 7",3.02E-4,0.151,2.0E-6,0.001,0.0,6.910927E-4
443,"Death Valley (No), Subsection 8",3.0E-4,0.15,2.0E-6,0.001,0.0,6.876248E-4
444,"Death Valley (No), Subsection 9",2.98E-4,0.149,2.0E-6,0.001,0.0,6.8497815E-4
445,"Death Valley (No), Subsection 10",2.96E-4,0.148,2.0E-6,0.001,0.0,6.8125426E-4
446,"Death Valley (No), Subsection 11",3.0E-4,0.15,2.0E-6,0.001,0.0,6.865464E-4
447,"Death Valley (No), Subsection 12",2.98E-4,0.149,2.0E-6,0.001,0.0,6.828058E-4
448,"Death Valley (No), Subsection 13",2.98E-4,0.149,2.0E-6,0.001,0.0,6.784554E-4
449,"Death Valley (No), Subsection 14",2.88E-4,0.144,2.0E-6,0.001,0.0,6.7013514E-4
450,"Death Valley (No), Subsection 15",2.82E-4,0.141,2.0E-6,0.001,0.0,6.539543E-4
451,"Death Valley (No), Subsection 16",2.68E-4,0.134,2.0E-6,0.001,0.0,6.384935E-4
452,"Death Valley (So), Subsection 0",7.6E-5,0.038,0.0,0.0,0.0,2.081112E-4
453,"Death Valley (So), Subsection 1",1.0E-4,0.05,0.0,0.0,0.0,2.7750578E-4
454,"Death Valley (So), Subsection 2",1.34E-4,0.067,0.0,0.0,0.0,3.348551E-4
455,"Death Valley (So), Subsection 3",1.54E-4,0.077,0.0,0.0,0.0,3.8124557E-4
456,"Death Valley (So), Subsection 4",1.74E-4,0.087,0.0,0.0,0.0,4.187808E-4
457,"Death Valley (So), Subsection 5",1.84E-4,0.092,0.0,0.0,0.0,4.4939917E-4
458,"Death Valley (So), Subsection 6",1.84E-4,0.092,0.0,0.0,0.0,4.4939917E-4
459,"Deep Springs, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
460,"Deep Springs, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
461,"Deep Springs, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
462,"Del Valle, Subsection 0",5.2E-5,0.026,8.0E-6,0.004,2.0E-6,1.4157861E-4
463,"Del Valle, Subsection 1",5.2E-5,0.026,8.0E-6,0.004,2.0E-6,1.4157861E-4
464,"Dog Valley, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
465,"Dog Valley, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
466,"Dog Valley, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
467,"Dog Valley, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
468,"Dry Mountain, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
469,"Dry Mountain, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
470,"Dry Mountain, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
471,"Dry Mountain, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
472,"Earthquake Valley, Subsection 0",2.0E-6,0.001,0.0,0.0,0.0,7.747446E-6
473,"Earthquake Valley, Subsection 1",2.0E-6,0.001,0.0,0.0,0.0,7.747446E-6
474,"Earthquake Valley, Subsection 2",2.0E-6,0.001,0.0,0.0,0.0,6.979825E-6
475,"Earthquake Valley (No  Extension), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
476,"Earthquake Valley (No  Extension), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
477,"Earthquake Valley (No  Extension), Subsection 2",2.0E-6,0.001,0.0,0.0,0.0,8.115812E-6
478,"Earthquake Valley (No  Extension), Subsection 3",2.0E-6,0.001,0.0,0.0,0.0,8.115812E-6
479,"Earthquake Valley (So Extension), Subsection 0",0.0,0.0,0.0,0.0,0.0,6.138577E-6
480,"Earthquake Valley (So Extension), Subsection 1",0.0,0.0,0.0,0.0,0.0,6.138577E-6
481,"East Huasna 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,4.0309175E-7
482,"East Huasna 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,5.994097E-7
483,"East Huasna 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,8.0295996E-7
484,"East Huasna 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,1.0374523E-6
485,"East Huasna 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,1.197534E-6
486,"East Huasna 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,1.3957746E-6
487,"East Huasna 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,1.5675721E-6
488,"East Huasna 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,1.8699602E-6
489,"East Huasna 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,2.0895236E-6
490,"East Huasna 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,2.0895236E-6
491,"Eaton Roughs 2011 CFM, Subsection 0",3.8E-5,0.019,0.0,0.0,0.0,6.1182254E-5
492,"Eaton Roughs 2011 CFM, Subsection 1",4.6E-5,0.023,0.0,0.0,0.0,8.506717E-5
493,"Eaton Roughs 2011 CFM, Subsection 2",6.2E-5,0.031,0.0,0.0,0.0,1.0082208E-4
494,"Eaton Roughs 2011 CFM, Subsection 3",3.04E-4,0.151,0.0,0.0,0.0,5.803849E-4
495,"Eaton Roughs 2011 CFM, Subsection 4",3.12E-4,0.155,0.0,0.0,0.0,5.9404486E-4
496,"Eaton Roughs 2011 CFM, Subsection 5",3.06E-4,0.152,0.0,0.0,0.0,5.7444075E-4
497,"Eaton Roughs 2011 CFM, Subsection 6",3.04E-4,0.151,0.0,0.0,0.0,5.6489627E-4
498,"Eaton Roughs 2011 CFM, Subsection 7",3.0E-4,0.149,0.0,0.0,0.0,5.57253E-4
499,"Eaton Roughs 2011 CFM, Subsection 8",3.06E-4,0.15,0.0,0.0,0.0,5.5085483E-4
500,"Eaton Roughs 2011 CFM, Subsection 9",3.08E-4,0.151,2.0E-6,0.001,0.0,5.435522E-4
501,"Eaton Roughs 2011 CFM, Subsection 10",3.18E-4,0.155,2.0E-6,0.001,0.0,5.355084E-4
502,"Eaton Roughs 2011 CFM, Subsection 11",3.26E-4,0.159,2.0E-6,0.001,0.0,5.2767847E-4
503,"Eaton Roughs 2011 CFM, Subsection 12",3.2E-4,0.156,4.0E-6,0.002,0.0,5.181228E-4
504,"Eaton Roughs 2011 CFM, Subsection 13",3.1E-4,0.151,4.0E-6,0.002,0.0,4.8989715E-4
505,"Elmore Ranch, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
506,"Elmore Ranch, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
507,"Elmore Ranch, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
508,"Elmore Ranch, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
509,"Elmore Ranch, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
510,"Elmore Ranch, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
511,"Elsinore (Coyote Mountains), Subsection 0",9.6E-5,0.048,4.0E-6,0.002,2.0E-6,2.0966618E-4
512,"Elsinore (Coyote Mountains), Subsection 1",1.24E-4,0.062,4.0E-6,0.002,2.0E-6,2.7816603E-4
513,"Elsinore (Coyote Mountains), Subsection 2",1.42E-4,0.071,4.0E-6,0.002,2.0E-6,3.1983125E-4
514,"Elsinore (Coyote Mountains), Subsection 3",1.52E-4,0.076,4.0E-6,0.002,2.0E-6,3.439144E-4
515,"Elsinore (Coyote Mountains), Subsection 4",1.64E-4,0.082,4.0E-6,0.002,2.0E-6,3.605899E-4
516,"Elsinore (Coyote Mountains), Subsection 5",1.64E-4,0.082,4.0E-6,0.002,2.0E-6,3.605899E-4
517,"Elsinore (Glen Ivy) rev, Subsection 0",1.86E-4,0.093,4.0E-6,0.002,2.0E-6,3.910448E-4
518,"Elsinore (Glen Ivy) rev, Subsection 1",1.9E-4,0.095,4.0E-6,0.002,2.0E-6,3.9610482E-4
519,"Elsinore (Glen Ivy) rev, Subsection 2",1.9E-4,0.095,4.0E-6,0.002,2.0E-6,4.0007578E-4
520,"Elsinore (Glen Ivy) rev, Subsection 3",1.9E-4,0.095,4.0E-6,0.002,2.0E-6,3.992377E-4
521,"Elsinore (Julian), Subsection 0",1.68E-4,0.084,4.0E-6,0.002,2.0E-6,3.6915077E-4
522,"Elsinore (Julian), Subsection 1",1.72E-4,0.086,4.0E-6,0.002,2.0E-6,3.7256838E-4
523,"Elsinore (Julian), Subsection 2",1.72E-4,0.086,4.0E-6,0.002,2.0E-6,3.7525376E-4
