Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
687,"Great Valley 02, Subsection 4",0.0,0.0,6.3890846E-5
688,"Great Valley 03 Mysterious Ridge, Subsection 0",0.00106,0.102,0.001173166
689,"Great Valley 03 Mysterious Ridge, Subsection 1",0.00112,0.105,0.0012500485
690,"Great Valley 03 Mysterious Ridge, Subsection 2",7.5E-4,0.073,8.5838157E-4
691,"Great Valley 03 Mysterious Ridge, Subsection 3",7.9E-4,0.077,8.459666E-4
692,"Great Valley 03 Mysterious Ridge, Subsection 4",7.5E-4,0.073,7.789464E-4
693,"Great Valley 03 Mysterious Ridge, Subsection 5",6.8E-4,0.066,7.3847256E-4
694,"Great Valley 03 Mysterious Ridge, Subsection 6",6.7E-4,0.066,7.343022E-4
695,"Great Valley 03 Mysterious Ridge, Subsection 7",6.5E-4,0.064,6.7933335E-4
696,"Great Valley 03a Dunnigan Hills, Subsection 0",5.0E-4,0.05,5.6066917E-4
697,"Great Valley 03a Dunnigan Hills, Subsection 1",5.4E-4,0.054,5.974787E-4
698,"Great Valley 03a Dunnigan Hills, Subsection 2",5.9E-4,0.056,5.880324E-4
699,"Great Valley 03a Dunnigan Hills, Subsection 3",5.1E-4,0.047,5.406028E-4
700,"Great Valley 03a Dunnigan Hills, Subsection 4",5.2E-4,0.052,5.9555133E-4
701,"Great Valley 03a Dunnigan Hills, Subsection 5",5.0E-4,0.049,6.024725E-4
702,"Great Valley 03a Dunnigan Hills, Subsection 6",4.8E-4,0.047,5.651313E-4
703,"Great Valley 04a Trout Creek, Subsection 0",6.0E-4,0.06,6.174764E-4
704,"Great Valley 04a Trout Creek, Subsection 1",6.7E-4,0.067,7.35125E-4
705,"Great Valley 04a Trout Creek, Subsection 2",6.6E-4,0.066,6.660395E-4
706,"Great Valley 04b Gordon Valley, Subsection 0",6.7E-4,0.064,5.853677E-4
707,"Great Valley 04b Gordon Valley, Subsection 1",6.9E-4,0.066,6.0957886E-4
708,"Great Valley 04b Gordon Valley, Subsection 2",0.00125,0.12,9.6231664E-4
709,"Great Valley 04b Gordon Valley, Subsection 3",0.00119,0.117,8.931489E-4
710,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 0",9.7E-4,0.088,0.0014709893
711,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 1",0.00103,0.093,0.0015566853
712,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 2",0.00107,0.1,0.0015354648
713,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 3",0.00102,0.097,0.0014440946
714,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 0",1.7E-4,0.017,2.7729527E-4
715,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 1",1.8E-4,0.018,2.9756836E-4
716,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 2",1.2E-4,0.012,2.2509377E-4
717,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 3",1.1E-4,0.011,2.1691166E-4
718,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 4",1.0E-4,0.01,2.1866252E-4
719,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 5",1.2E-4,0.012,2.2477584E-4
720,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 6",1.5E-4,0.015,2.9402098E-4
721,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 7",1.4E-4,0.014,2.7393602E-4
722,"Great Valley 07 (Orestimba), Subsection 0",5.8E-4,0.058,6.89787E-4
723,"Great Valley 07 (Orestimba), Subsection 1",6.2E-4,0.062,7.2182604E-4
724,"Great Valley 07 (Orestimba), Subsection 2",6.5E-4,0.065,7.44076E-4
725,"Great Valley 07 (Orestimba), Subsection 3",6.3E-4,0.062,7.1470154E-4
726,"Great Valley 07 (Orestimba), Subsection 4",5.1E-4,0.051,6.124149E-4
727,"Great Valley 07 (Orestimba), Subsection 5",5.2E-4,0.052,5.7671894E-4
728,"Great Valley 07 (Orestimba), Subsection 6",4.8E-4,0.048,5.5553485E-4
729,"Great Valley 07 (Orestimba), Subsection 7",4.9E-4,0.049,5.4790464E-4
730,"Great Valley 07 (Orestimba), Subsection 8",5.3E-4,0.053,5.387771E-4
731,"Great Valley 07 (Orestimba), Subsection 9",5.4E-4,0.054,5.382472E-4
732,"Great Valley 07 (Orestimba), Subsection 10",5.1E-4,0.051,5.478176E-4
733,"Great Valley 07 (Orestimba), Subsection 11",5.0E-4,0.049,5.5490027E-4
734,"Great Valley 07 (Orestimba), Subsection 12",4.6E-4,0.045,5.7789945E-4
735,"Great Valley 07 (Orestimba), Subsection 13",5.5E-4,0.054,6.153936E-4
736,"Great Valley 07 (Orestimba), Subsection 14",7.1E-4,0.071,7.160205E-4
737,"Great Valley 07 (Orestimba), Subsection 15",7.7E-4,0.077,7.4371294E-4
738,"Great Valley 07 (Orestimba), Subsection 16",7.3E-4,0.073,7.2048896E-4
739,"Great Valley 07 (Orestimba), Subsection 17",7.1E-4,0.071,6.9127756E-4
740,"Great Valley 08 (Quinto), Subsection 0",4.5E-4,0.045,2.812094E-4
741,"Great Valley 08 (Quinto), Subsection 1",7.6E-4,0.075,4.0374356E-4
742,"Great Valley 08 (Quinto), Subsection 2",6.9E-4,0.068,3.6626903E-4
743,"Great Valley 09 (Laguna Seca), Subsection 0",0.00154,0.149,0.0020481492
744,"Great Valley 09 (Laguna Seca), Subsection 1",0.00159,0.154,0.0021235016
745,"Great Valley 09 (Laguna Seca), Subsection 2",0.00161,0.156,0.0021656735
746,"Great Valley 09 (Laguna Seca), Subsection 3",0.00162,0.157,0.002219095
747,"Great Valley 09 (Laguna Seca), Subsection 4",0.00148,0.145,0.0021104286
748,"Great Valley 09 (Laguna Seca), Subsection 5",0.00138,0.134,0.0019386441
749,"Great Valley 09 (Laguna Seca), Subsection 6",0.00126,0.121,0.0018267242
750,"Great Valley 09 (Laguna Seca), Subsection 7",0.00115,0.114,0.0016983859
751,"Great Valley 09 (Laguna Seca), Subsection 8",0.00109,0.107,0.0016433381
752,"Great Valley 09 (Laguna Seca), Subsection 9",0.00111,0.109,0.0016085928
753,"Great Valley 09 (Laguna Seca), Subsection 10",0.00111,0.108,0.0015709643
754,"Great Valley 09 (Laguna Seca), Subsection 11",0.00109,0.106,0.0015322639
755,"Great Valley 09 (Laguna Seca), Subsection 12",0.00105,0.102,0.0014063799
756,"Great Valley 10 (Panoche), Subsection 0",5.3E-4,0.052,7.010851E-4
757,"Great Valley 10 (Panoche), Subsection 1",5.6E-4,0.055,7.2144E-4
758,"Great Valley 10 (Panoche), Subsection 2",5.1E-4,0.05,6.5184844E-4
759,"Great Valley 10 (Panoche), Subsection 3",4.7E-4,0.046,6.6339335E-4
760,"Great Valley 10 (Panoche), Subsection 4",4.6E-4,0.045,6.288402E-4
761,"Great Valley 11, Subsection 0",6.6E-4,0.064,0.0010171081
762,"Great Valley 11, Subsection 1",7.7E-4,0.075,0.0011173165
763,"Great Valley 11, Subsection 2",7.6E-4,0.074,0.0012031547
764,"Great Valley 11, Subsection 3",8.2E-4,0.08,0.0012355584
765,"Great Valley 11, Subsection 4",7.6E-4,0.074,0.0011621529
766,"Great Valley 12, Subsection 0",2.4E-4,0.024,4.0660612E-4
767,"Great Valley 12, Subsection 1",2.4E-4,0.024,4.2939978E-4
768,"Great Valley 12, Subsection 2",2.4E-4,0.024,4.2015078E-4
769,"Great Valley 12, Subsection 3",2.4E-4,0.024,3.8192092E-4
770,"Great Valley 13 (Coalinga), Subsection 0",3.9E-4,0.039,6.3413614E-4
771,"Great Valley 13 (Coalinga), Subsection 1",4.1E-4,0.041,6.558958E-4
772,"Great Valley 13 (Coalinga), Subsection 2",3.6E-4,0.036,5.143577E-4
773,"Great Valley 14 (Kettleman Hills), Subsection 0",2.5E-4,0.025,3.2380995E-4
774,"Great Valley 14 (Kettleman Hills), Subsection 1",2.5E-4,0.025,3.2380995E-4
775,"Green Valley 2011 CFM, Subsection 0",0.00267,0.251,0.0034029463
776,"Green Valley 2011 CFM, Subsection 1",0.00283,0.264,0.0036731332
777,"Green Valley 2011 CFM, Subsection 2",0.00321,0.292,0.004239071
778,"Green Valley 2011 CFM, Subsection 3",0.0035,0.308,0.0048012235
779,"Green Valley 2011 CFM, Subsection 4",0.00255,0.234,0.0034668895
780,"Green Valley 2011 CFM, Subsection 5",0.00241,0.226,0.0033451768
781,"Green Valley 2011 CFM, Subsection 6",0.00216,0.208,0.003067932
782,"Greenville (No) 2011 CFM, Subsection 0",8.7E-4,0.085,0.0013434822
783,"Greenville (No) 2011 CFM, Subsection 1",9.2E-4,0.089,0.0014171704
784,"Greenville (No) 2011 CFM, Subsection 2",8.1E-4,0.078,0.0013289615
785,"Greenville (No) 2011 CFM, Subsection 3",7.9E-4,0.076,0.0012563765
786,"Greenville (No) 2011 CFM, Subsection 4",8.3E-4,0.078,0.0012822886
787,"Greenville (No) 2011 CFM, Subsection 5",9.2E-4,0.085,0.0014718407
788,"Greenville (No) 2011 CFM, Subsection 6",6.2E-4,0.061,0.0010501834
789,"Greenville (So) 2011 CFM, Subsection 0",9.9E-4,0.099,0.0018012685
790,"Greenville (So) 2011 CFM, Subsection 1",0.00108,0.108,0.0019006921
791,"Greenville (So) 2011 CFM, Subsection 2",8.7E-4,0.086,0.0015879007
792,"Greenville (So) 2011 CFM, Subsection 3",7.3E-4,0.071,0.0012682939
793,"Greenville (So) 2011 CFM, Subsection 4",6.6E-4,0.064,0.0011392859
794,"Greenville (So) 2011 CFM, Subsection 5",6.3E-4,0.061,0.0010904542
795,"Hartley Springs 2011 CFM, Subsection 0",5.6E-4,0.056,6.3462893E-4
796,"Hartley Springs 2011 CFM, Subsection 1",5.9E-4,0.059,7.4889406E-4
797,"Hartley Springs 2011 CFM, Subsection 2",4.8E-4,0.048,6.439648E-4
798,"Hat Creek-McArthur-Mayfield, Subsection 0",4.3E-4,0.043,6.011042E-4
799,"Hat Creek-McArthur-Mayfield, Subsection 1",4.6E-4,0.046,6.396782E-4
800,"Hat Creek-McArthur-Mayfield, Subsection 2",3.0E-4,0.03,4.7634062E-4
801,"Hat Creek-McArthur-Mayfield, Subsection 3",2.8E-4,0.028,4.104457E-4
802,"Hat Creek-McArthur-Mayfield, Subsection 4",2.1E-4,0.021,3.7822186E-4
803,"Hat Creek-McArthur-Mayfield, Subsection 5",2.0E-4,0.02,3.5672222E-4
804,"Hat Creek-McArthur-Mayfield, Subsection 6",1.9E-4,0.019,3.3933335E-4
805,"Hat Creek-McArthur-Mayfield, Subsection 7",2.5E-4,0.025,3.5195154E-4
806,"Hat Creek-McArthur-Mayfield, Subsection 8",3.2E-4,0.032,4.593317E-4
807,"Hat Creek-McArthur-Mayfield, Subsection 9",3.3E-4,0.033,4.6469207E-4
808,"Hat Creek-McArthur-Mayfield, Subsection 10",3.5E-4,0.035,4.4455248E-4
809,"Hat Creek-McArthur-Mayfield, Subsection 11",3.1E-4,0.031,4.4200057E-4
810,"Hat Creek-McArthur-Mayfield, Subsection 12",3.3E-4,0.031,4.464409E-4
811,"Hat Creek-McArthur-Mayfield, Subsection 13",3.1E-4,0.029,4.57467E-4
812,"Hat Creek-McArthur-Mayfield, Subsection 14",3.5E-4,0.034,4.7330567E-4
813,"Hat Creek-McArthur-Mayfield, Subsection 15",3.3E-4,0.032,4.932009E-4
814,"Hat Creek-McArthur-Mayfield, Subsection 16",3.5E-4,0.035,5.304222E-4
815,"Hat Creek-McArthur-Mayfield, Subsection 17",3.6E-4,0.036,6.108616E-4
816,"Hat Creek-McArthur-Mayfield, Subsection 18",4.9E-4,0.048,7.8946847E-4
817,"Hat Creek-McArthur-Mayfield, Subsection 19",4.8E-4,0.048,7.4357865E-4
818,"Hayward (No) 2011 CFM, Subsection 0",0.00174,0.172,0.0030891006
819,"Hayward (No) 2011 CFM, Subsection 1",0.00192,0.19,0.003452337
820,"Hayward (No) 2011 CFM, Subsection 2",0.00215,0.209,0.0036800937
821,"Hayward (No) 2011 CFM, Subsection 3",0.00228,0.218,0.0037796458
822,"Hayward (No) 2011 CFM, Subsection 4",0.0022,0.211,0.0035732603
823,"Hayward (No) 2011 CFM, Subsection 5",0.00201,0.194,0.003322042
824,"Hayward (No) 2011 CFM, Subsection 6",0.00186,0.182,0.0031177462
825,"Hayward (No) 2011 CFM, Subsection 7",0.00176,0.17,0.0029933178
826,"Hayward (No) 2011 CFM, Subsection 8",0.00169,0.167,0.0029716867
827,"Hayward (No) 2011 CFM, Subsection 9",0.00157,0.156,0.0028357783
828,"Hayward (So) 2011 CFM, Subsection 0",0.00265,0.255,0.004653809
829,"Hayward (So) 2011 CFM, Subsection 1",0.00344,0.33,0.0056531597
830,"Hayward (So) 2011 CFM, Subsection 2",0.00455,0.423,0.0068288115
831,"Hayward (So) 2011 CFM, Subsection 3",0.00488,0.441,0.007547506
832,"Hayward (So) 2011 CFM, Subsection 4",0.00436,0.394,0.0068805036
833,"Hayward (So) 2011 CFM, Subsection 5",0.00345,0.319,0.005697077
834,"Hayward (So) 2011 CFM, Subsection 6",0.0026,0.244,0.0045153266
835,"Hayward (So) 2011 CFM, Subsection 7",0.00184,0.18,0.003481624
836,"Hayward (So) extension 2011 CFM, Subsection 0",0.00372,0.34,0.0054194247
837,"Hayward (So) extension 2011 CFM, Subsection 1",0.0039,0.353,0.0058653965
838,"Hayward (So) extension 2011 CFM, Subsection 2",0.00399,0.358,0.0061217444
839,"Hayward (So) extension 2011 CFM, Subsection 3",0.00411,0.367,0.006361566
840,"Hayward (So) extension 2011 CFM, Subsection 4",0.00413,0.366,0.0063690613
841,"Hayward (So) extension 2011 CFM, Subsection 5",0.00417,0.363,0.006276928
842,"Hayward (So) extension 2011 CFM, Subsection 6",0.00377,0.331,0.0056292224
843,"Hector Mine, Subsection 0",4.1E-4,0.041,6.690084E-4
844,"Hector Mine, Subsection 1",4.5E-4,0.045,7.512744E-4
845,"Hector Mine, Subsection 2",4.4E-4,0.042,7.5780065E-4
846,"Hector Mine, Subsection 3",3.1E-4,0.031,4.6883244E-4
847,"Helendale-So Lockhart, Subsection 0",1.9E-4,0.019,3.9246443E-4
848,"Helendale-So Lockhart, Subsection 1",2.2E-4,0.022,4.2020626E-4
849,"Helendale-So Lockhart, Subsection 2",2.2E-4,0.022,2.9037835E-4
850,"Helendale-So Lockhart, Subsection 3",2.0E-4,0.02,2.706274E-4
851,"Helendale-So Lockhart, Subsection 4",1.9E-4,0.019,2.4791833E-4
852,"Helendale-So Lockhart, Subsection 5",2.0E-4,0.02,2.529653E-4
853,"Helendale-So Lockhart, Subsection 6",1.9E-4,0.019,2.4422488E-4
854,"Helendale-So Lockhart, Subsection 7",1.9E-4,0.019,2.2395403E-4
855,"Helendale-So Lockhart, Subsection 8",1.6E-4,0.016,2.1635888E-4
856,"Helendale-So Lockhart, Subsection 9",1.6E-4,0.016,2.1572696E-4
857,"Helendale-So Lockhart, Subsection 10",1.6E-4,0.016,2.1496062E-4
858,"Helendale-So Lockhart, Subsection 11",1.7E-4,0.017,2.1374662E-4
859,"Helendale-So Lockhart, Subsection 12",1.6E-4,0.016,2.1854039E-4
860,"Helendale-So Lockhart, Subsection 13",1.7E-4,0.017,2.2102815E-4
861,"Helendale-So Lockhart, Subsection 14",1.8E-4,0.018,2.318847E-4
862,"Helendale-So Lockhart, Subsection 15",2.1E-4,0.021,2.4531526E-4
863,"Helendale-So Lockhart, Subsection 16",3.2E-4,0.031,3.2503664E-4
864,"Helendale-So Lockhart, Subsection 17",3.1E-4,0.03,3.0438812E-4
865,"Hilton Creek 2011 CFM, Subsection 0",5.5E-4,0.055,0.0010525406
866,"Hilton Creek 2011 CFM, Subsection 1",6.1E-4,0.061,0.0011834973
867,"Hilton Creek 2011 CFM, Subsection 2",6.4E-4,0.064,0.0012212599
868,"Hilton Creek 2011 CFM, Subsection 3",6.2E-4,0.062,0.001122706
869,"Hollywood, Subsection 0",2.9E-4,0.029,5.2203704E-4
870,"Hollywood, Subsection 1",3.7E-4,0.037,6.4956263E-4
871,"Hollywood, Subsection 2",3.1E-4,0.031,5.47643E-4
872,"Holser alt 1, Subsection 0",6.0E-5,0.006,1.5491247E-4
873,"Holser alt 1, Subsection 1",1.7E-4,0.017,2.8924164E-4
874,"Holser alt 1, Subsection 2",1.6E-4,0.016,2.620165E-4
875,"Homestead Valley 2011, Subsection 0",3.0E-4,0.03,4.695257E-4
876,"Homestead Valley 2011, Subsection 1",3.1E-4,0.03,4.962721E-4
877,"Homestead Valley 2011, Subsection 2",2.2E-4,0.021,3.950776E-4
878,"Homestead Valley 2011, Subsection 3",1.9E-4,0.019,3.6332454E-4
879,"Homestead Valley 2011, Subsection 4",1.7E-4,0.017,3.7182964E-4
880,"Homestead Valley 2011, Subsection 5",1.5E-4,0.015,3.4443033E-4
881,"Honey Lake 2011 CFM, Subsection 0",9.6E-4,0.095,0.0017282713
882,"Honey Lake 2011 CFM, Subsection 1",0.00104,0.102,0.0018424734
883,"Honey Lake 2011 CFM, Subsection 2",9.9E-4,0.097,0.0017754162
884,"Honey Lake 2011 CFM, Subsection 3",7.7E-4,0.077,0.0014166002
885,"Honey Lake 2011 CFM, Subsection 4",8.2E-4,0.081,0.0013000766
886,"Honey Lake 2011 CFM, Subsection 5",8.5E-4,0.083,0.001245036
887,"Honey Lake 2011 CFM, Subsection 6",9.1E-4,0.088,0.0012041159
888,"Honey Lake 2011 CFM, Subsection 7",9.3E-4,0.09,0.0012079771
889,"Honey Lake 2011 CFM, Subsection 8",8.9E-4,0.087,0.0012041265
890,"Honey Lake 2011 CFM, Subsection 9",9.5E-4,0.093,0.0012428055
891,"Honey Lake 2011 CFM, Subsection 10",9.8E-4,0.097,0.0012960588
892,"Honey Lake 2011 CFM, Subsection 11",0.00109,0.107,0.0014126605
893,"Honey Lake 2011 CFM, Subsection 12",0.00132,0.13,0.0017794828
894,"Honey Lake 2011 CFM, Subsection 13",0.00138,0.135,0.0018449953
895,"Honey Lake 2011 CFM, Subsection 14",0.00126,0.125,0.0017344352
896,"Hosgri, Subsection 0",4.0E-4,0.04,6.403229E-4
897,"Hosgri, Subsection 1",4.4E-4,0.042,7.33858E-4
898,"Hosgri, Subsection 2",3.2E-4,0.032,5.3015724E-4
899,"Hosgri, Subsection 3",2.9E-4,0.029,4.684668E-4
900,"Hosgri, Subsection 4",2.7E-4,0.027,4.464922E-4
901,"Hosgri, Subsection 5",2.6E-4,0.026,4.3402083E-4
902,"Hosgri, Subsection 6",2.4E-4,0.024,4.2197644E-4
903,"Hosgri, Subsection 7",2.6E-4,0.026,4.1278687E-4
904,"Hosgri, Subsection 8",2.3E-4,0.023,3.8290975E-4
905,"Hosgri, Subsection 9",2.4E-4,0.024,3.9998683E-4
906,"Hosgri, Subsection 10",3.1E-4,0.031,4.3591438E-4
907,"Hosgri, Subsection 11",3.2E-4,0.032,4.323944E-4
908,"Hosgri, Subsection 12",3.0E-4,0.03,4.3201417E-4
909,"Hosgri, Subsection 13",3.5E-4,0.035,4.5265988E-4
910,"Hosgri, Subsection 14",3.7E-4,0.037,5.0029665E-4
911,"Hosgri, Subsection 15",3.8E-4,0.038,4.8195993E-4
912,"Hosgri, Subsection 16",3.4E-4,0.034,4.6502263E-4
913,"Hosgri, Subsection 17",3.0E-4,0.03,4.3960012E-4
914,"Hosgri, Subsection 18",2.6E-4,0.026,4.195329E-4
915,"Hosgri, Subsection 19",2.7E-4,0.027,4.086183E-4
916,"Hosgri, Subsection 20",2.8E-4,0.028,3.9924777E-4
917,"Hosgri, Subsection 21",2.8E-4,0.028,3.9237115E-4
918,"Hosgri, Subsection 22",2.7E-4,0.027,3.8298644E-4
919,"Hosgri, Subsection 23",2.6E-4,0.026,3.7942248E-4
920,"Hosgri, Subsection 24",2.7E-4,0.027,3.7545126E-4
921,"Hosgri, Subsection 25",2.8E-4,0.028,3.7629507E-4
922,"Hosgri, Subsection 26",3.0E-4,0.03,3.874269E-4
923,"Hosgri, Subsection 27",3.0E-4,0.03,3.7631035E-4
924,"Hosgri (Extension), Subsection 0",2.9E-4,0.029,4.6555832E-4
925,"Hosgri (Extension), Subsection 1",3.2E-4,0.032,4.846777E-4
926,"Hosgri (Extension), Subsection 2",3.3E-4,0.033,5.07117E-4
927,"Hosgri (Extension), Subsection 3",3.1E-4,0.031,5.330738E-4
928,"Hosgri (Extension), Subsection 4",2.3E-4,0.023,4.0266983E-4
929,"Hosgri (Extension), Subsection 5",2.1E-4,0.021,3.5175512E-4
930,"Hosgri (Extension), Subsection 6",2.1E-4,0.02,2.9323404E-4
931,"Hosgri (Extension), Subsection 7",1.7E-4,0.016,2.444385E-4
932,"Hunter Mountain-Saline Valley, Subsection 0",4.2E-4,0.042,7.9523603E-4
933,"Hunter Mountain-Saline Valley, Subsection 1",4.6E-4,0.046,8.482182E-4
934,"Hunter Mountain-Saline Valley, Subsection 2",5.0E-4,0.05,9.3207654E-4
935,"Hunter Mountain-Saline Valley, Subsection 3",5.2E-4,0.052,9.6223515E-4
936,"Hunter Mountain-Saline Valley, Subsection 4",6.1E-4,0.061,0.0011124396
937,"Hunter Mountain-Saline Valley, Subsection 5",6.2E-4,0.061,0.001049425
938,"Hunter Mountain-Saline Valley, Subsection 6",6.1E-4,0.06,0.0010707137
939,"Hunter Mountain-Saline Valley, Subsection 7",6.3E-4,0.062,0.0011523905
940,"Hunter Mountain-Saline Valley, Subsection 8",6.7E-4,0.064,0.0011711493
941,"Hunter Mountain-Saline Valley, Subsection 9",7.4E-4,0.07,0.0012353268
942,"Hunter Mountain-Saline Valley, Subsection 10",8.9E-4,0.083,0.0015125023
943,"Hunter Mountain-Saline Valley, Subsection 11",0.00105,0.098,0.0017284295
944,"Hunter Mountain-Saline Valley, Subsection 12",9.9E-4,0.094,0.0016495313
945,"Hunting Creek - Bartlett Springs connector 2011, Subsection 0",0.00177,0.174,0.0022478437
946,"Hunting Creek - Bartlett Springs connector 2011, Subsection 1",0.00183,0.18,0.0023611446
947,"Hunting Creek - Bartlett Springs connector 2011, Subsection 2",0.00165,0.16,0.0021815428
948,"Hunting Creek - Bartlett Springs connector 2011, Subsection 3",0.00138,0.135,0.00197775
949,"Hunting Creek - Bartlett Springs connector 2011, Subsection 4",0.00125,0.122,0.0019063808
950,"Hunting Creek - Bartlett Springs connector 2011, Subsection 5",0.00118,0.116,0.0018480098
951,"Hunting Creek - Bartlett Springs connector 2011, Subsection 6",0.0011,0.109,0.0016842401
952,"Hunting Creek - Berryessa 2011 CFM, Subsection 0",0.00234,0.227,0.0030915102
953,"Hunting Creek - Berryessa 2011 CFM, Subsection 1",0.00239,0.232,0.003213349
954,"Hunting Creek - Berryessa 2011 CFM, Subsection 2",0.00215,0.208,0.00298247
955,"Hunting Creek - Berryessa 2011 CFM, Subsection 3",0.00209,0.198,0.0028299657
956,"Hunting Creek - Berryessa 2011 CFM, Subsection 4",0.00193,0.185,0.0027006865
957,"Hunting Creek - Berryessa 2011 CFM, Subsection 5",0.00222,0.209,0.0028750952
958,"Hunting Creek - Berryessa 2011 CFM, Subsection 6",0.00389,0.341,0.004502145
959,"Hunting Creek - Berryessa 2011 CFM, Subsection 7",0.00436,0.401,0.0047637923
960,"Hunting Creek - Berryessa 2011 CFM, Subsection 8",0.0043,0.396,0.004654723
961,"Imperial, Subsection 0",1.0E-5,0.001,1.4424848E-5
962,"Imperial, Subsection 1",7.6E-4,0.075,0.0011687821
963,"Imperial, Subsection 2",0.00187,0.185,0.0025902526
964,"Imperial, Subsection 3",0.00272,0.268,0.0036234742
965,"Imperial, Subsection 4",0.00392,0.374,0.0049438197
966,"Imperial, Subsection 5",0.00484,0.443,0.0060378956
967,"Imperial, Subsection 6",0.0059,0.515,0.0073235785
968,"Imperial, Subsection 7",0.00714,0.6,0.008833815
969,"Imperial, Subsection 8",0.0084,0.663,0.010249671
970,"Imperial, Subsection 9",0.00955,0.716,0.011768293
971,"Imperial, Subsection 10",0.01108,0.77,0.013842678
972,"Imperial, Subsection 11",0.01076,0.757,0.013469698
973,"Incline Village 2011 CFM, Subsection 0",1.0E-5,0.001,2.9989038E-4
974,"Incline Village 2011 CFM, Subsection 1",2.0E-5,0.002,3.4083915E-4
975,"Incline Village 2011 CFM, Subsection 2",2.0E-5,0.002,2.512175E-4
976,"Independence rev 2011, Subsection 0",5.0E-5,0.005,7.529082E-5
977,"Independence rev 2011, Subsection 1",6.0E-5,0.006,8.0730635E-5
978,"Independence rev 2011, Subsection 2",6.0E-5,0.006,8.261816E-5
979,"Independence rev 2011, Subsection 3",7.0E-5,0.007,8.809081E-5
980,"Independence rev 2011, Subsection 4",1.4E-4,0.014,9.8236385E-5
981,"Independence rev 2011, Subsection 5",1.9E-4,0.019,1.1153015E-4
982,"Independence rev 2011, Subsection 6",3.2E-4,0.032,1.5619E-4
983,"Independence rev 2011, Subsection 7",3.1E-4,0.031,1.4361479E-4
984,"Jess Valley, Subsection 0",5.0E-5,0.005,9.632568E-5
985,"Jess Valley, Subsection 1",5.0E-5,0.005,1.0388504E-4
986,"Jess Valley, Subsection 2",3.0E-5,0.003,8.4446416E-5
987,"Jess Valley, Subsection 3",1.1E-4,0.01,1.01824E-4
988,"Jess Valley, Subsection 4",1.1E-4,0.01,9.3648596E-5
989,"Johnson Valley (No) 2011 rev, Subsection 0",3.6E-4,0.036,7.7435776E-4
990,"Johnson Valley (No) 2011 rev, Subsection 1",3.9E-4,0.039,8.234883E-4
991,"Johnson Valley (No) 2011 rev, Subsection 2",2.5E-4,0.025,6.126633E-4
992,"Johnson Valley (No) 2011 rev, Subsection 3",2.8E-4,0.028,6.143373E-4
993,"Johnson Valley (No) 2011 rev, Subsection 4",2.5E-4,0.025,6.225881E-4
994,"Johnson Valley (No) 2011 rev, Subsection 5",3.2E-4,0.032,7.032739E-4
995,"Johnson Valley (No) 2011 rev, Subsection 6",3.1E-4,0.031,6.80079E-4
996,"Joshua Tree (Seismicity), Subsection 0",6.0E-5,0.006,6.40637E-5
997,"Joshua Tree (Seismicity), Subsection 1",6.0E-5,0.006,7.318357E-5
998,"Joshua Tree (Seismicity), Subsection 2",5.0E-5,0.005,3.838642E-5
999,"Keddie Ridge 2011 CFM, Subsection 0",5.0E-4,0.05,7.95173E-4
1000,"Keddie Ridge 2011 CFM, Subsection 1",5.7E-4,0.056,8.467362E-4
1001,"Keddie Ridge 2011 CFM, Subsection 2",5.6E-4,0.055,8.5332454E-4
1002,"Keddie Ridge 2011 CFM, Subsection 3",4.7E-4,0.047,7.370805E-4
1003,"Keddie Ridge 2011 CFM, Subsection 4",4.9E-4,0.046,7.9021364E-4
1004,"Keddie Ridge 2011 CFM, Subsection 5",3.3E-4,0.032,5.746184E-4
1005,"Keddie Ridge 2011 CFM, Subsection 6",2.6E-4,0.026,4.905495E-4
1006,"Kern Canyon (Lake Isabella) 2011, Subsection 0",6.0E-5,0.006,1.4429347E-4
1007,"Kern Canyon (Lake Isabella) 2011, Subsection 1",7.0E-5,0.007,1.602138E-4
1008,"Kern Canyon (Lake Isabella) 2011, Subsection 2",6.0E-5,0.006,1.260855E-4
1009,"Kern Canyon (Lake Isabella) 2011, Subsection 3",6.0E-5,0.006,1.2413695E-4
1010,"Kern Canyon (Lake Isabella) 2011, Subsection 4",3.0E-5,0.003,1.0471797E-4
1011,"Kern Canyon (North Kern) 2011, Subsection 0",3.0E-5,0.003,9.686425E-5
1012,"Kern Canyon (North Kern) 2011, Subsection 1",3.0E-5,0.003,1.1088003E-4
1013,"Kern Canyon (North Kern) 2011, Subsection 2",8.0E-5,0.008,1.19754004E-4
1014,"Kern Canyon (North Kern) 2011, Subsection 3",9.0E-5,0.009,1.4409269E-4
